tag,block,family,item,gold,correct,best_rank,best_depth,n_tokens,h0_seed,state_sha,natural_window,log_rank,window_k,window,pr,cos_consecutive,contraction,settle
sub1_i19,main,sub1,19,7,False,4,6,18,,93fc024a1b778f05,50,0.6020599913279624,10.0,10,7.3666620872613535,0.24069315237440236,0.8397022094831845,10.0
sub1_i19,main,sub1,19,7,False,4,6,18,,93fc024a1b778f05,50,0.6020599913279624,20.0,20,11.263239277917664,0.43790480830049106,0.8670346472890413,20.0
sub1_i19,main,sub1,19,7,False,4,6,18,,93fc024a1b778f05,50,0.6020599913279624,30.0,30,14.198397646816936,0.5415359559617955,0.8526888973479291,28.0
sub1_i19,main,sub1,19,7,False,4,6,18,,93fc024a1b778f05,50,0.6020599913279624,40.0,40,16.126317141205295,0.5970002460705925,0.8439893012712786,28.0
sub1_i19,main,sub1,19,7,False,4,6,18,,93fc024a1b778f05,50,0.6020599913279624,,50,14.808957708378985,0.6511951402231659,0.8430174734111789,28.0
sub1_i20,main,sub1,20,1,True,1,3,18,,c4cd2d4a473f9c9b,50,0.0,10.0,10,7.36974260913717,0.21863585813259526,0.8319371919830211,10.0
sub1_i20,main,sub1,20,1,True,1,3,18,,c4cd2d4a473f9c9b,50,0.0,20.0,20,10.658191199694397,0.4631101614527906,0.8585667439622374,20.0
sub1_i20,main,sub1,20,1,True,1,3,18,,c4cd2d4a473f9c9b,50,0.0,30.0,30,12.774914867891956,0.5830750818594435,0.8521664571252271,28.0
sub1_i20,main,sub1,20,1,True,1,3,18,,c4cd2d4a473f9c9b,50,0.0,40.0,40,14.086821055813612,0.6427324138023891,0.8452603815528075,28.0
sub1_i20,main,sub1,20,1,True,1,3,18,,c4cd2d4a473f9c9b,50,0.0,,50,14.289144591463055,0.6757849674446269,0.8422848719039858,28.0
sub1_i21,main,sub1,21,1,True,1,3,18,,b8a6d6248df19e87,50,0.0,10.0,10,7.148479105543563,0.1767932950534995,0.8496093543720914,10.0
sub1_i21,main,sub1,21,1,True,1,3,18,,b8a6d6248df19e87,50,0.0,20.0,20,10.944439644360713,0.39934079281022905,0.8598044130862917,20.0
sub1_i21,main,sub1,21,1,True,1,3,18,,b8a6d6248df19e87,50,0.0,30.0,30,13.763448903887387,0.5245777190871167,0.8536294393898678,29.0
sub1_i21,main,sub1,21,1,True,1,3,18,,b8a6d6248df19e87,50,0.0,40.0,40,15.903306896102158,0.5880459286858694,0.8460490666032199,29.0
sub1_i21,main,sub1,21,1,True,1,3,18,,b8a6d6248df19e87,50,0.0,,50,16.223757148003756,0.6265127100153642,0.8433356276544887,29.0
sub1_i22,main,sub1,22,5,False,3,9,18,,5b7c863bff2911ed,50,0.47712125471966244,10.0,10,7.162843478295744,0.2672824290868028,0.838083009208607,10.0
sub1_i22,main,sub1,22,5,False,3,9,18,,5b7c863bff2911ed,50,0.47712125471966244,20.0,20,10.443337967798424,0.46476458149721245,0.8607201037789182,20.0
sub1_i22,main,sub1,22,5,False,3,9,18,,5b7c863bff2911ed,50,0.47712125471966244,30.0,30,13.206403554649771,0.5590637781471315,0.8475787745455347,27.0
sub1_i22,main,sub1,22,5,False,3,9,18,,5b7c863bff2911ed,50,0.47712125471966244,40.0,40,14.89454361035554,0.6243093802267757,0.8388420527256388,27.0
sub1_i22,main,sub1,22,5,False,3,9,18,,5b7c863bff2911ed,50,0.47712125471966244,,50,11.561762817395152,0.6883084990084694,0.8384601254188772,27.0
sub1_i23,main,sub1,23,7,False,4,6,18,,8fc4e43369773718,50,0.6020599913279624,10.0,10,7.217270319572338,0.2499431720603842,0.8366760757378974,10.0
sub1_i23,main,sub1,23,7,False,4,6,18,,8fc4e43369773718,50,0.6020599913279624,20.0,20,10.363067750253569,0.49040572789822284,0.8688658005774922,20.0
sub1_i23,main,sub1,23,7,False,4,6,18,,8fc4e43369773718,50,0.6020599913279624,30.0,30,12.422420681345255,0.5980767371713732,0.8556879764180265,28.0
sub1_i23,main,sub1,23,7,False,4,6,18,,8fc4e43369773718,50,0.6020599913279624,40.0,40,13.833158359161455,0.6546735611186394,0.8453784970996151,28.0
sub1_i23,main,sub1,23,7,False,4,6,18,,8fc4e43369773718,50,0.6020599913279624,,50,12.118594061114914,0.7083322348329725,0.8445260477901677,28.0
add_2d_i00,main,add_2d,0,63,False,2,5,20,,ccb8f36b8b217630,49,0.3010299956639812,10.0,10,7.658162676444204,0.2375420575804642,0.8486007414430443,10.0
add_2d_i00,main,add_2d,0,63,False,2,5,20,,ccb8f36b8b217630,49,0.3010299956639812,20.0,20,12.148930046907092,0.4059464335853325,0.8360235710488536,20.0
add_2d_i00,main,add_2d,0,63,False,2,5,20,,ccb8f36b8b217630,49,0.3010299956639812,30.0,30,15.44066917554638,0.4614723903788548,0.8270603546092996,25.0
add_2d_i00,main,add_2d,0,63,False,2,5,20,,ccb8f36b8b217630,49,0.3010299956639812,40.0,40,16.085202099468894,0.5257038469278421,0.8290489424191263,25.0
add_2d_i00,main,add_2d,0,63,False,2,5,20,,ccb8f36b8b217630,49,0.3010299956639812,,49,15.853418880490578,0.5562294264625273,0.8299187101830644,25.0
add_2d_i01,main,add_2d,1,74,False,3,4,20,,a663873966f0a7ed,49,0.47712125471966244,10.0,10,7.962529183323419,0.1588118597715048,0.8344161054659154,10.0
add_2d_i01,main,add_2d,1,74,False,3,4,20,,a663873966f0a7ed,49,0.47712125471966244,20.0,20,13.214642310935934,0.32219725175625624,0.8329516697890763,20.0
add_2d_i01,main,add_2d,1,74,False,3,4,20,,a663873966f0a7ed,49,0.47712125471966244,30.0,30,14.599553878207011,0.3962691633436787,0.8292956871145595,25.0
add_2d_i01,main,add_2d,1,74,False,3,4,20,,a663873966f0a7ed,49,0.47712125471966244,40.0,40,14.87606356549243,0.4582272026762702,0.8259755105660724,25.0
add_2d_i01,main,add_2d,1,74,False,3,4,20,,a663873966f0a7ed,49,0.47712125471966244,,49,13.934842070137861,0.4864988502604848,0.8265639827255646,25.0
add_2d_i02,main,add_2d,2,44,False,2,4,20,,7cd167fb7a161c6c,50,0.3010299956639812,10.0,10,7.880007490841878,0.14817500123550867,0.842404237650086,10.0
add_2d_i02,main,add_2d,2,44,False,2,4,20,,7cd167fb7a161c6c,50,0.3010299956639812,20.0,20,11.198727283248063,0.3693960712842356,0.8366799936157391,20.0
add_2d_i02,main,add_2d,2,44,False,2,4,20,,7cd167fb7a161c6c,50,0.3010299956639812,30.0,30,13.493434519613027,0.47661957126513355,0.8319396813792427,26.0
add_2d_i02,main,add_2d,2,44,False,2,4,20,,7cd167fb7a161c6c,50,0.3010299956639812,40.0,40,15.079438630105853,0.5386796304811258,0.830564542108378,26.0
add_2d_i02,main,add_2d,2,44,False,2,4,20,,7cd167fb7a161c6c,50,0.3010299956639812,,50,16.10396186344847,0.5718581877024631,0.8291797930520856,26.0
add_2d_i03,main,add_2d,3,57,True,1,5,20,,b354248e51a17e36,49,0.0,10.0,10,8.18290418572437,0.09812559142987048,0.8551879894397976,10.0
add_2d_i03,main,add_2d,3,57,True,1,5,20,,b354248e51a17e36,49,0.0,20.0,20,13.966950219988853,0.27473318037786515,0.8296631891359839,20.0
add_2d_i03,main,add_2d,3,57,True,1,5,20,,b354248e51a17e36,49,0.0,30.0,30,15.36437969981628,0.39861046161493474,0.825547551032191,25.0
add_2d_i03,main,add_2d,3,57,True,1,5,20,,b354248e51a17e36,49,0.0,40.0,40,16.222018694974793,0.4909790041484946,0.8282304740059294,25.0
add_2d_i03,main,add_2d,3,57,True,1,5,20,,b354248e51a17e36,49,0.0,,49,17.157249759396866,0.544318221429588,0.8288748484064977,25.0
add_2d_i04,main,add_2d,4,43,True,1,5,20,,78d3f888e169db18,50,0.0,10.0,10,8.139000261962401,0.17388324011258033,0.8526048187370411,10.0
add_2d_i04,main,add_2d,4,43,True,1,5,20,,78d3f888e169db18,50,0.0,20.0,20,13.236878907428908,0.33642452724187677,0.8228813002126615,20.0
add_2d_i04,main,add_2d,4,43,True,1,5,20,,78d3f888e169db18,50,0.0,30.0,30,13.10036541436286,0.4349886502437336,0.8237800364133864,25.0
add_2d_i04,main,add_2d,4,43,True,1,5,20,,78d3f888e169db18,50,0.0,40.0,40,14.735386256042554,0.5086080758251682,0.8243235722902278,25.0
add_2d_i04,main,add_2d,4,43,True,1,5,20,,78d3f888e169db18,50,0.0,,50,15.119343950027387,0.5572971800385212,0.8237072331669505,25.0
add_2d_i05,main,add_2d,5,68,True,1,5,20,,2d2906acd96c3166,49,0.0,10.0,10,8.069879488217527,0.1745241516036529,0.8344819050389243,10.0
add_2d_i05,main,add_2d,5,68,True,1,5,20,,2d2906acd96c3166,49,0.0,20.0,20,12.70115391807226,0.3536778619623431,0.8272837157839112,20.0
add_2d_i05,main,add_2d,5,68,True,1,5,20,,2d2906acd96c3166,49,0.0,30.0,30,13.590170316121968,0.4309717409416965,0.83893157984072,27.0
add_2d_i05,main,add_2d,5,68,True,1,5,20,,2d2906acd96c3166,49,0.0,40.0,40,13.782484975209787,0.4848626494969625,0.8411619024531924,27.0
add_2d_i05,main,add_2d,5,68,True,1,5,20,,2d2906acd96c3166,49,0.0,,49,14.272475077987563,0.4976521744906955,0.8386399451626595,27.0
add_2d_i06,main,add_2d,6,71,False,4,3,20,,a7c01a16fbc9602a,49,0.6020599913279624,10.0,10,7.962376398592661,0.1770109322724962,0.844084024938277,10.0
add_2d_i06,main,add_2d,6,71,False,4,3,20,,a7c01a16fbc9602a,49,0.6020599913279624,20.0,20,12.29981912733337,0.38165139764874995,0.8286844453160808,20.0
add_2d_i06,main,add_2d,6,71,False,4,3,20,,a7c01a16fbc9602a,49,0.6020599913279624,30.0,30,13.557826524313667,0.46092850390371565,0.824227850347337,25.0
add_2d_i06,main,add_2d,6,71,False,4,3,20,,a7c01a16fbc9602a,49,0.6020599913279624,40.0,40,13.874471892421843,0.5113708181906838,0.8234513558708845,25.0
add_2d_i06,main,add_2d,6,71,False,4,3,20,,a7c01a16fbc9602a,49,0.6020599913279624,,49,13.26435629249807,0.5297024626278896,0.8252999058195567,25.0
add_2d_i07,main,add_2d,7,79,True,1,5,20,,c94e7a0e55563108,49,0.0,10.0,10,7.673714075312403,0.23469733841820034,0.8581868746566155,10.0
add_2d_i07,main,add_2d,7,79,True,1,5,20,,c94e7a0e55563108,49,0.0,20.0,20,12.962914531059818,0.3378614823471747,0.8386530092819293,20.0
add_2d_i07,main,add_2d,7,79,True,1,5,20,,c94e7a0e55563108,49,0.0,30.0,30,14.305810059140653,0.40760663404447106,0.8322876975425032,26.0
add_2d_i07,main,add_2d,7,79,True,1,5,20,,c94e7a0e55563108,49,0.0,40.0,40,15.24224893576912,0.45945431529309544,0.8278885445978748,26.0
add_2d_i07,main,add_2d,7,79,True,1,5,20,,c94e7a0e55563108,49,0.0,,49,14.671266996601814,0.47374736758269204,0.8269395658968299,26.0
add_2d_i08,main,add_2d,8,61,False,2,5,20,,b3529eb0b4a7644b,50,0.3010299956639812,10.0,10,8.288238168583666,0.1858084684518114,0.8443691156383194,10.0
add_2d_i08,main,add_2d,8,61,False,2,5,20,,b3529eb0b4a7644b,50,0.3010299956639812,20.0,20,12.36956083099875,0.3835740558865608,0.8317696274920567,20.0
add_2d_i08,main,add_2d,8,61,False,2,5,20,,b3529eb0b4a7644b,50,0.3010299956639812,30.0,30,13.62707616085115,0.4734061454592183,0.8306478363377827,25.0
add_2d_i08,main,add_2d,8,61,False,2,5,20,,b3529eb0b4a7644b,50,0.3010299956639812,40.0,40,15.552183473896475,0.5217238323866942,0.8282589208348858,25.0
add_2d_i08,main,add_2d,8,61,False,2,5,20,,b3529eb0b4a7644b,50,0.3010299956639812,,50,15.174229071757797,0.5410769967275434,0.8289378811018853,25.0
add_2d_i09,main,add_2d,9,75,True,1,4,20,,4d13db48119eb07e,49,0.0,10.0,10,7.805988919778607,0.18114789053370098,0.8527660035137627,10.0
add_2d_i09,main,add_2d,9,75,True,1,4,20,,4d13db48119eb07e,49,0.0,20.0,20,11.326618122874432,0.40221752902609653,0.8316801514959452,20.0
add_2d_i09,main,add_2d,9,75,True,1,4,20,,4d13db48119eb07e,49,0.0,30.0,30,11.445785970215404,0.4823508083188462,0.8315003156233283,26.0
add_2d_i09,main,add_2d,9,75,True,1,4,20,,4d13db48119eb07e,49,0.0,40.0,40,12.158737078684954,0.5137197888542967,0.8307794891880642,26.0
add_2d_i09,main,add_2d,9,75,True,1,4,20,,4d13db48119eb07e,49,0.0,,49,11.60367550880596,0.5295903580500937,0.8331297863553557,26.0
add_2d_i10,main,add_2d,10,54,True,1,6,20,,89173629edb8a609,50,0.0,10.0,10,8.174365301714618,0.11634576764357413,0.8458803826138788,10.0
add_2d_i10,main,add_2d,10,54,True,1,6,20,,89173629edb8a609,50,0.0,20.0,20,13.805671736046422,0.27570096545358413,0.8299069453032133,20.0
add_2d_i10,main,add_2d,10,54,True,1,6,20,,89173629edb8a609,50,0.0,30.0,30,15.67290698602863,0.35234528022169187,0.8263691765218616,25.0
add_2d_i10,main,add_2d,10,54,True,1,6,20,,89173629edb8a609,50,0.0,40.0,40,16.634005390915167,0.422688790668245,0.8262452958915534,25.0
add_2d_i10,main,add_2d,10,54,True,1,6,20,,89173629edb8a609,50,0.0,,50,16.600332512665872,0.4677044981356256,0.8280652980323719,25.0
add_2d_i11,main,add_2d,11,80,False,2,3,20,,cd03709c44185982,49,0.3010299956639812,10.0,10,8.428134774468798,0.10326352838883518,0.8509694700255542,10.0
add_2d_i11,main,add_2d,11,80,False,2,3,20,,cd03709c44185982,49,0.3010299956639812,20.0,20,13.316001377667899,0.2591289328570376,0.8355621037108664,20.0
add_2d_i11,main,add_2d,11,80,False,2,3,20,,cd03709c44185982,49,0.3010299956639812,30.0,30,14.330733907043825,0.37538495451329756,0.8352061900566493,27.0
add_2d_i11,main,add_2d,11,80,False,2,3,20,,cd03709c44185982,49,0.3010299956639812,40.0,40,16.117340438907764,0.44598482879616885,0.8297393731362493,27.0
add_2d_i11,main,add_2d,11,80,False,2,3,20,,cd03709c44185982,49,0.3010299956639812,,49,16.64279551788484,0.47798294821043186,0.8291588214702228,27.0
add_2d_i12,main,add_2d,12,58,False,3,6,20,,e9a3810dbfb61280,49,0.47712125471966244,10.0,10,8.141679074633148,0.1613667055048824,0.8451028869011136,10.0
add_2d_i12,main,add_2d,12,58,False,3,6,20,,e9a3810dbfb61280,49,0.47712125471966244,20.0,20,12.930713031033768,0.3388490005155078,0.8352750374525668,20.0
add_2d_i12,main,add_2d,12,58,False,3,6,20,,e9a3810dbfb61280,49,0.47712125471966244,30.0,30,14.003779537555763,0.43046152007001176,0.8328999703289004,26.0
add_2d_i12,main,add_2d,12,58,False,3,6,20,,e9a3810dbfb61280,49,0.47712125471966244,40.0,40,14.831550726859346,0.4850952606849411,0.8309304355571725,26.0
add_2d_i12,main,add_2d,12,58,False,3,6,20,,e9a3810dbfb61280,49,0.47712125471966244,,49,13.579676713676585,0.5079518222943885,0.8329242883330821,26.0
add_2d_i13,main,add_2d,13,36,True,1,5,20,,42cb283f34c395eb,49,0.0,10.0,10,8.05195942444446,0.19617661928153185,0.8458027988929934,10.0
add_2d_i13,main,add_2d,13,36,True,1,5,20,,42cb283f34c395eb,49,0.0,20.0,20,11.627840665349884,0.40794348280852927,0.8442853600026783,20.0
add_2d_i13,main,add_2d,13,36,True,1,5,20,,42cb283f34c395eb,49,0.0,30.0,30,11.6967285631147,0.5045383073161965,0.8411012821913305,27.0
add_2d_i13,main,add_2d,13,36,True,1,5,20,,42cb283f34c395eb,49,0.0,40.0,40,13.553752516553633,0.5641933919985016,0.8372327264172303,27.0
add_2d_i13,main,add_2d,13,36,True,1,5,20,,42cb283f34c395eb,49,0.0,,49,14.849949966458079,0.5950758998947562,0.8365408060596731,27.0
add_2d_i14,main,add_2d,14,70,False,2,5,20,,8bc46de767019d9d,50,0.3010299956639812,10.0,10,7.709061803737667,0.23876602091288263,0.8493777751922315,10.0
add_2d_i14,main,add_2d,14,70,False,2,5,20,,8bc46de767019d9d,50,0.3010299956639812,20.0,20,11.019967091467368,0.4418896723508163,0.8369287789685302,20.0
add_2d_i14,main,add_2d,14,70,False,2,5,20,,8bc46de767019d9d,50,0.3010299956639812,30.0,30,12.358245315024385,0.5372743607344097,0.8340564815289597,26.0
add_2d_i14,main,add_2d,14,70,False,2,5,20,,8bc46de767019d9d,50,0.3010299956639812,40.0,40,12.120261713631981,0.6172381300031221,0.8277799133117983,26.0
add_2d_i14,main,add_2d,14,70,False,2,5,20,,8bc46de767019d9d,50,0.3010299956639812,,50,11.733764978463629,0.6517811561237032,0.8228894942557141,26.0
add_2d_i15,main,add_2d,15,91,True,1,3,20,,1777659d4c834f2a,51,0.0,10.0,10,7.738849298346754,0.21019960494108164,0.8546546378425645,10.0
add_2d_i15,main,add_2d,15,91,True,1,3,20,,1777659d4c834f2a,51,0.0,20.0,20,11.8684587284181,0.3731137131493134,0.8403437373207494,20.0
add_2d_i15,main,add_2d,15,91,True,1,3,20,,1777659d4c834f2a,51,0.0,30.0,30,13.866638723142174,0.4387989914506715,0.831526250353606,26.0
add_2d_i15,main,add_2d,15,91,True,1,3,20,,1777659d4c834f2a,51,0.0,40.0,40,15.251442397858805,0.522615440800474,0.8249221053634294,26.0
add_2d_i15,main,add_2d,15,91,True,1,3,20,,1777659d4c834f2a,51,0.0,,51,14.71037373509474,0.5738115474051408,0.8244463282514274,26.0
add_2d_i16,main,add_2d,16,71,False,3,4,20,,19f1135556af3b4c,49,0.47712125471966244,10.0,10,8.220800799903405,0.11774996515845013,0.8511032654942644,10.0
add_2d_i16,main,add_2d,16,71,False,3,4,20,,19f1135556af3b4c,49,0.47712125471966244,20.0,20,12.974855451143842,0.34500189555493427,0.8250845229185259,20.0
add_2d_i16,main,add_2d,16,71,False,3,4,20,,19f1135556af3b4c,49,0.47712125471966244,30.0,30,13.341070962439636,0.4550068427522519,0.8243925359755033,25.0
add_2d_i16,main,add_2d,16,71,False,3,4,20,,19f1135556af3b4c,49,0.47712125471966244,40.0,40,14.285686712576355,0.5103826913509502,0.8219405708569532,25.0
add_2d_i16,main,add_2d,16,71,False,3,4,20,,19f1135556af3b4c,49,0.47712125471966244,,49,15.054499184328584,0.532911770070156,0.822342257482904,25.0
add_2d_i17,main,add_2d,17,47,True,1,5,20,,76bdc3a1d4d64998,49,0.0,10.0,10,7.695428837334275,0.23980933761894452,0.849176039308616,10.0
add_2d_i17,main,add_2d,17,47,True,1,5,20,,76bdc3a1d4d64998,49,0.0,20.0,20,11.945914499000777,0.40934192646393236,0.8324099725551981,20.0
add_2d_i17,main,add_2d,17,47,True,1,5,20,,76bdc3a1d4d64998,49,0.0,30.0,30,11.14960396454442,0.5050883024931216,0.8370150795439298,27.0
add_2d_i17,main,add_2d,17,47,True,1,5,20,,76bdc3a1d4d64998,49,0.0,40.0,40,12.480720870369197,0.5577707933724942,0.8334303308460823,27.0
add_2d_i17,main,add_2d,17,47,True,1,5,20,,76bdc3a1d4d64998,49,0.0,,49,12.555469299286722,0.5935217960086899,0.8324749930457819,27.0
add_2d_i18,main,add_2d,18,87,False,3,3,20,,57b98dc9b671f5f7,50,0.47712125471966244,10.0,10,7.7942906142468145,0.21496023317213767,0.8463928160251973,10.0
add_2d_i18,main,add_2d,18,87,False,3,3,20,,57b98dc9b671f5f7,50,0.47712125471966244,20.0,20,12.740156335532484,0.3544103696489353,0.847013274674184,20.0
add_2d_i18,main,add_2d,18,87,False,3,3,20,,57b98dc9b671f5f7,50,0.47712125471966244,30.0,30,14.742965113075526,0.4471273088893486,0.8412931252240247,27.0
add_2d_i18,main,add_2d,18,87,False,3,3,20,,57b98dc9b671f5f7,50,0.47712125471966244,40.0,40,14.877504255440794,0.5178101249027508,0.8319192907261672,27.0
add_2d_i18,main,add_2d,18,87,False,3,3,20,,57b98dc9b671f5f7,50,0.47712125471966244,,50,15.60247938335661,0.5475024932295989,0.8240465628712338,27.0
add_2d_i19,main,add_2d,19,62,True,1,6,20,,c832ec957266cc9c,50,0.0,10.0,10,7.773624119676796,0.17161868087447793,0.8466134464050331,10.0
add_2d_i19,main,add_2d,19,62,True,1,6,20,,c832ec957266cc9c,50,0.0,20.0,20,12.853790044607646,0.3592790719613781,0.8216549082737469,20.0
add_2d_i19,main,add_2d,19,62,True,1,6,20,,c832ec957266cc9c,50,0.0,30.0,30,13.618549350815437,0.43351200225770004,0.8268178046908702,25.0
add_2d_i19,main,add_2d,19,62,True,1,6,20,,c832ec957266cc9c,50,0.0,40.0,40,15.959122376578758,0.4708983916458189,0.8242000430459648,25.0
add_2d_i19,main,add_2d,19,62,True,1,6,20,,c832ec957266cc9c,50,0.0,,50,17.610405166504766,0.4943943640210283,0.824685917796995,25.0
add_2d_i20,main,add_2d,20,69,False,4,5,20,,8e1ca91f407cef49,49,0.6020599913279624,10.0,10,8.368216431465486,0.11990930193735297,0.8501506335410973,10.0
add_2d_i20,main,add_2d,20,69,False,4,5,20,,8e1ca91f407cef49,49,0.6020599913279624,20.0,20,13.064248513216222,0.29556553426820115,0.8407625988392784,20.0
add_2d_i20,main,add_2d,20,69,False,4,5,20,,8e1ca91f407cef49,49,0.6020599913279624,30.0,30,13.976088476985467,0.3997922134952337,0.836511168208039,27.0
add_2d_i20,main,add_2d,20,69,False,4,5,20,,8e1ca91f407cef49,49,0.6020599913279624,40.0,40,15.321593170393614,0.4725387414365319,0.8314856475439877,27.0
add_2d_i20,main,add_2d,20,69,False,4,5,20,,8e1ca91f407cef49,49,0.6020599913279624,,49,15.755270986918985,0.5011014562339168,0.8305323682378389,27.0
add_2d_i21,main,add_2d,21,60,False,3,5,20,,5b64fedfcf51018a,50,0.47712125471966244,10.0,10,8.0157813089004,0.16172613965337593,0.8397808504067558,10.0
add_2d_i21,main,add_2d,21,60,False,3,5,20,,5b64fedfcf51018a,50,0.47712125471966244,20.0,20,10.967657039764736,0.3858773605286491,0.842118434595597,20.0
add_2d_i21,main,add_2d,21,60,False,3,5,20,,5b64fedfcf51018a,50,0.47712125471966244,30.0,30,11.135243618875531,0.4653758331424957,0.8424208877068001,27.0
add_2d_i21,main,add_2d,21,60,False,3,5,20,,5b64fedfcf51018a,50,0.47712125471966244,40.0,40,11.949853793577788,0.5098421239872888,0.8383931502234059,27.0
add_2d_i21,main,add_2d,21,60,False,3,5,20,,5b64fedfcf51018a,50,0.47712125471966244,,50,12.138220002636228,0.5276108829113856,0.8346292758796741,27.0
add_2d_i22,main,add_2d,22,67,False,2,6,20,,915f01d66bf53015,49,0.3010299956639812,10.0,10,7.415558786909544,0.28169500150396093,0.8458299932636411,10.0
add_2d_i22,main,add_2d,22,67,False,2,6,20,,915f01d66bf53015,49,0.3010299956639812,20.0,20,12.03917940205905,0.39487304996514533,0.8301199612488535,20.0
add_2d_i22,main,add_2d,22,67,False,2,6,20,,915f01d66bf53015,49,0.3010299956639812,30.0,30,12.245176247336977,0.4693912608636566,0.8329285370737242,26.0
add_2d_i22,main,add_2d,22,67,False,2,6,20,,915f01d66bf53015,49,0.3010299956639812,40.0,40,13.206706815346656,0.5212586584924621,0.8272915689188263,26.0
add_2d_i22,main,add_2d,22,67,False,2,6,20,,915f01d66bf53015,49,0.3010299956639812,,49,14.185545746621187,0.553342689737607,0.8251726874369709,26.0
add_2d_i23,main,add_2d,23,41,False,3,5,20,,c4bbd3cc72b2ecb5,49,0.47712125471966244,10.0,10,7.698338615128691,0.24212835956686213,0.8481336715734714,10.0
add_2d_i23,main,add_2d,23,41,False,3,5,20,,c4bbd3cc72b2ecb5,49,0.47712125471966244,20.0,20,11.415241107175987,0.43588737258783466,0.8358175391889955,20.0
add_2d_i23,main,add_2d,23,41,False,3,5,20,,c4bbd3cc72b2ecb5,49,0.47712125471966244,30.0,30,11.368508847310938,0.5163891511532219,0.8392505215612115,27.0
add_2d_i23,main,add_2d,23,41,False,3,5,20,,c4bbd3cc72b2ecb5,49,0.47712125471966244,40.0,40,12.367813374065342,0.5673621083604561,0.8353802072133881,27.0
add_2d_i23,main,add_2d,23,41,False,3,5,20,,c4bbd3cc72b2ecb5,49,0.47712125471966244,,49,13.93575257131855,0.5916138051526062,0.8317210174851869,27.0
compare_i00,main,compare,0,83,True,1,2,23,,99d4c2961ca46305,50,0.0,10.0,10,8.037954475401747,0.2178749681064986,0.8226262098940675,10.0
compare_i00,main,compare,0,83,True,1,2,23,,99d4c2961ca46305,50,0.0,20.0,20,12.126044019512134,0.3794638732208032,0.8456333363259712,20.0
compare_i00,main,compare,0,83,True,1,2,23,,99d4c2961ca46305,50,0.0,30.0,30,11.92340716769903,0.46276270627179233,0.8546977415913753,29.0
compare_i00,main,compare,0,83,True,1,2,23,,99d4c2961ca46305,50,0.0,40.0,40,9.92505153788987,0.5319271418055986,0.8553799353658836,29.0
compare_i00,main,compare,0,83,True,1,2,23,,99d4c2961ca46305,50,0.0,,50,9.671720440871212,0.5764717531268215,0.8523941970896861,29.0
