file,task,n_ops,num_steps,task_seed,arm,observed,null_mean,null_std,obs_minus_null,z,p_value,pr_real,pr_null
count_ones_n2_ns128_init0.npy,count_ones,2,128,0,calibration,0.6221942320897043,0.6218827971714667,0.0019121902154308839,0.0003114349182375964,0.16286816851398808,0.48,65.35174147131342,64.8964472464909
count_ones_n2_ns128_init1.npy,count_ones,2,128,1,real,0.618676143633959,0.6141586244953834,0.001968366376139368,0.004517519138575565,2.295060103310618,0.01,53.58159695074605,77.45650287167483
count_ones_n2_ns128_init1.npy,count_ones,2,128,1,calibration,0.6156890410902637,0.614485091646059,0.0021516691723143726,0.001203949444204655,0.5595420800260229,0.25,77.56688385977438,76.40612957502242
count_ones_n2_ns128_init2.npy,count_ones,2,128,2,real,0.618676143633959,0.6142759521227048,0.0018760556600141462,0.004400191511254148,2.3454482748240895,0.01,53.58159695074605,77.49552606323377
count_ones_n2_ns128_init2.npy,count_ones,2,128,2,calibration,0.6130313865810155,0.6143646869954938,0.0015807122842587153,-0.0013333004144783223,-0.8434807698755765,0.81,77.81296153176308,76.34582317452053
count_ones_n2_ns128_init3.npy,count_ones,2,128,3,real,0.618676143633959,0.6143795721694868,0.0020712457781246587,0.004296571464472154,2.0743899685156357,0.01,53.58159695074605,77.4363596533571
count_ones_n2_ns128_init3.npy,count_ones,2,128,3,calibration,0.6180234136729899,0.6140409072395092,0.0018563905001751895,0.003982506433480637,2.145295633168131,0.01,77.47789329790439,76.36625158367399
count_ones_n2_ns128_init4.npy,count_ones,2,128,4,real,0.6200552872803582,0.6116513098638058,0.0022529514280791125,0.00840397741655241,3.7302079893119227,0.0,60.593727643434626,78.12164578536442
count_ones_n2_ns128_init4.npy,count_ones,2,128,4,calibration,0.614979883173785,0.6110115918341009,0.0022162456377969714,0.003968291339684127,1.7905467119740177,0.02,78.44454090910803,76.76669777884666
count_ones_n2_ns64_init0.npy,count_ones,2,64,0,real,0.6163838760673376,0.604210494592037,0.001247207027347287,0.01217338147530056,9.760513858867844,0.0,20.34376756357721,22.273388567654887
count_ones_n2_ns64_init0.npy,count_ones,2,64,0,calibration,0.6036895814046137,0.6040941693113503,0.0011722300661205628,-0.0004045879067365865,-0.3451437720545337,0.69,22.363826788348923,22.262583763291644
count_ones_n2_ns64_init1.npy,count_ones,2,64,1,real,0.6332698817967928,0.6155376787390345,0.0010904823413321965,0.017732203057758245,16.260880516502045,0.0,19.686109794715314,23.690305562769073
count_ones_n2_ns64_init1.npy,count_ones,2,64,1,calibration,0.6176431562292023,0.6155727467038173,0.0011215991533872782,0.002070409525384953,1.8459442655000464,0.01,23.793275085555816,23.68279126155242
count_ones_n2_ns64_init2.npy,count_ones,2,64,2,real,0.6332698817967928,0.6154848536056811,0.0012033851354115836,0.017785028191111718,14.779165595251312,0.0,19.686109794715314,23.695023959561993
count_ones_n2_ns64_init2.npy,count_ones,2,64,2,calibration,0.6138641245198219,0.6155727589658614,0.0012064938293987523,-0.0017086344460395253,-1.4161982468580145,0.92,23.702557842409984,23.6666842943527
count_ones_n2_ns64_init3.npy,count_ones,2,64,3,real,0.6332698817967928,0.6155513338494587,0.001234916977543962,0.017718547947334073,14.347966923714358,0.0,19.686109794715314,23.716966742177206
count_ones_n2_ns64_init3.npy,count_ones,2,64,3,calibration,0.6148242235160827,0.6156518568351508,0.0011039544136602947,-0.0008276333190680996,-0.7496988180191073,0.78,23.529053064128984,23.662331252525096
count_ones_n2_ns64_init4.npy,count_ones,2,64,4,real,0.6228006188767612,0.6064663988990604,0.001140830387050747,0.016334219977700792,14.317833889337141,0.0,21.475331604499694,21.88149952052997
count_ones_n2_ns64_init4.npy,count_ones,2,64,4,calibration,0.6068916757352062,0.6068808796530709,0.0011997939513360457,1.0796082135278162e-05,0.008998280182406362,0.54,21.84578974676645,21.858750401582327
count_ones_n32_ns128_init0.npy,count_ones,32,128,0,real,0.6501682313670889,0.6474503179137243,0.0019619914905196242,0.0027179134533645843,1.3852829976570171,0.07,41.52914782257402,44.20711534451689
count_ones_n32_ns128_init0.npy,count_ones,32,128,0,calibration,0.6502396852704888,0.6475365945321754,0.002004050360758184,0.0027030907383134295,1.348813777958544,0.11,43.82655540183505,43.725935618803476
count_ones_n32_ns128_init1.npy,count_ones,32,128,1,real,0.6291745672177729,0.6383330093947798,0.0017603853937837495,-0.009158442177006898,-5.202521112335442,1.0,49.52875310242482,57.97972141758291
count_ones_n32_ns128_init1.npy,count_ones,32,128,1,calibration,0.6376113168192202,0.6385576947719199,0.0017061097930166078,-0.0009463779526996952,-0.5546993262528461,0.75,58.08878690172805,57.607285092040705
count_ones_n32_ns128_init2.npy,count_ones,32,128,2,real,0.6399217637723341,0.6441042142091601,0.0018766454345304569,-0.0041824504368259685,-2.2286844173483584,0.98,39.60320262544011,55.69204784163627
count_ones_n32_ns128_init2.npy,count_ones,32,128,2,calibration,0.6435853301474082,0.6436020067342557,0.001809025540551832,-1.667658684756379e-05,-0.00921854693244226,0.54,55.584129295388166,55.212117317689774
count_ones_n32_ns128_init3.npy,count_ones,32,128,3,real,0.622961543195974,0.6331611252398849,0.0016328501561073533,-0.010199582043910915,-6.246489921785777,1.0,54.16880567427557,61.0846167507161
count_ones_n32_ns128_init3.npy,count_ones,32,128,3,calibration,0.6320851904924657,0.6325587105076473,0.001788211787746568,-0.0004735200151816388,-0.26480085772074546,0.56,61.0269589342664,60.368841758058345
count_ones_n32_ns128_init4.npy,count_ones,32,128,4,real,0.6279813943777055,0.6481893346109849,0.0017574407169792551,-0.02020794023327943,-11.498504636909448,1.0,43.79309795128047,47.110357296624215
count_ones_n32_ns128_init4.npy,count_ones,32,128,4,calibration,0.6488650440441585,0.6482648021120161,0.0018158352826156965,0.0006002419321423647,0.330559681205071,0.38,46.922793651950904,46.88453318804094
count_ones_n32_ns64_init0.npy,count_ones,32,64,0,real,0.6212891983338377,0.6129058844104074,0.0014563105999997568,0.00838331392343028,5.7565425421140795,0.0,14.640885727328644,17.10522556650549
count_ones_n32_ns64_init0.npy,count_ones,32,64,0,calibration,0.6121678562854562,0.6131639463434371,0.0012039709053349669,-0.0009960900579808474,-0.8273373165140704,0.79,17.011941635122835,17.146180550792238
count_ones_n32_ns64_init1.npy,count_ones,32,64,1,real,0.6262355959011126,0.6222810767823439,0.0014114909521555476,0.003954519118768651,2.801660976097323,0.0,14.55317955002045,14.968414204191838
count_ones_n32_ns64_init1.npy,count_ones,32,64,1,calibration,0.6205290549494954,0.6222855897298333,0.0012486327065211718,-0.0017565347803378817,-1.4067665945030232,0.91,15.058014232989061,15.043819352528079
count_ones_n32_ns64_init2.npy,count_ones,32,64,2,real,0.6350801652828215,0.629372440117327,0.0012525886917857656,0.005707725165494559,4.556743329174786,0.0,15.18374933704729,14.11892785668756
count_ones_n32_ns64_init2.npy,count_ones,32,64,2,calibration,0.630286917100778,0.6288464439812551,0.0014059759053386813,0.0014404731195228893,1.0245361346899455,0.17,14.215240099498766,14.22775913660396
count_ones_n32_ns64_init3.npy,count_ones,32,64,3,real,0.6290316282385487,0.6246851648781049,0.0013213425734160396,0.004346463360443864,3.289429590698075,0.0,15.230682327862134,14.61026371681257
count_ones_n32_ns64_init3.npy,count_ones,32,64,3,calibration,0.6277051836435183,0.6245844122440753,0.00139914608058893,0.003120771399443001,2.2304828943446724,0.02,14.564094638401974,14.703049373636816
count_ones_n32_ns64_init4.npy,count_ones,32,64,4,real,0.6234292962843666,0.6201902696639103,0.0012679775349771659,0.0032390266204562757,2.5544826553371114,0.01,14.661910721420613,15.471948921225012
count_ones_n32_ns64_init4.npy,count_ones,32,64,4,calibration,0.6209325663622716,0.6205876973387673,0.0013130524587654081,0.0003448690235042795,0.2626467976980456,0.37,15.53724119055494,15.541146344229286
count_ones_n48_ns128_init0.npy,count_ones,48,128,0,real,0.6294088923766445,0.640978107116384,0.0018885985570013155,-0.011569214739739486,-6.125819961500388,1.0,37.09025365131585,41.907400227750784
count_ones_n48_ns128_init0.npy,count_ones,48,128,0,calibration,0.6412526680662091,0.6407568377920113,0.0019740104178741246,0.0004958302741977505,0.25117915777350663,0.42,41.35423244754597,41.72950644119416
count_ones_n48_ns128_init1.npy,count_ones,48,128,1,real,0.6614806224251787,0.6797786338747512,0.0026200427760677105,-0.01829801144957255,-6.983859812027614,1.0,22.768340795012517,26.843114409963245
count_ones_n48_ns128_init1.npy,count_ones,48,128,1,calibration,0.6766058357366702,0.6794149269610656,0.002783476095164102,-0.0028090912243954325,-1.0092025684272385,0.84,26.597340130112734,26.816258977741366
count_ones_n48_ns128_init2.npy,count_ones,48,128,2,real,0.6273286089867195,0.6379755554964424,0.0019131378106644872,-0.010646946509722865,-5.5651748924584155,1.0,24.794825798427002,48.97591404915426
count_ones_n48_ns128_init2.npy,count_ones,48,128,2,calibration,0.6396640512884849,0.6379563001996877,0.0019829886373836595,0.0017077510887971714,0.8612006426069923,0.16,48.97836344614556,48.51930818649712
count_ones_n48_ns128_init3.npy,count_ones,48,128,3,real,0.6525524766973523,0.6444528341025421,0.0020286379128628827,0.008099642594810219,3.9926507059013447,0.0,33.75671832306781,46.29470921052589
count_ones_n48_ns128_init3.npy,count_ones,48,128,3,calibration,0.6454448397632178,0.6442465589573407,0.00195368483034227,0.0011982808058770278,0.6133439679045358,0.3,46.36346191936359,46.108718662940326
count_ones_n48_ns128_init4.npy,count_ones,48,128,4,real,0.6422503827864993,0.6386998382645026,0.0019179734750892424,0.003550544521996657,1.8511958419192693,0.03,35.684877995883866,37.406602905204274
count_ones_n48_ns128_init4.npy,count_ones,48,128,4,calibration,0.6391148045556234,0.639184328881548,0.001851287323180528,-6.95243259245526e-05,-0.03755458434464359,0.53,37.578353590846625,37.314911338945954
count_ones_n4_ns128_init0.npy,count_ones,4,128,0,real,0.6094129217814945,0.6062989382299568,0.0015180591488625048,0.0031139835515376912,2.0512926349879232,0.01,60.67248324385251,67.18182235593592
count_ones_n4_ns128_init0.npy,count_ones,4,128,0,calibration,0.6054027412271622,0.6066779011550513,0.0013074372474203098,-0.001275159927889069,-0.9753125286931157,0.82,66.72713445110587,66.4457917051679
count_ones_n4_ns128_init1.npy,count_ones,4,128,1,real,0.6130494581429885,0.6126543564287731,0.0018487399182952173,0.00039510171421541784,0.21371406021229525,0.41,64.64005312638588,74.9322171623405
count_ones_n4_ns128_init1.npy,count_ones,4,128,1,calibration,0.6134000425497949,0.6129307258269935,0.0015504246407998046,0.0004693167228013717,0.30270205365110114,0.36,74.95113729241093,73.74594154239794
count_ones_n4_ns128_init2.npy,count_ones,4,128,2,real,0.6232346858931259,0.6127552856599973,0.0017585934719731796,0.010479400233128655,5.958966867635726,0.0,59.43980688670806,71.19429549368714
count_ones_n4_ns128_init2.npy,count_ones,4,128,2,calibration,0.6146579613897949,0.6129303249806288,0.0016944457612009121,0.0017276364091660668,1.0195879081674655,0.18,70.75593432133941,70.2668863773976
count_ones_n4_ns128_init3.npy,count_ones,4,128,3,real,0.6163824408751322,0.6199384564605994,0.0014308422612950308,-0.0035560155854672537,-2.4852603824049515,1.0,54.31184727060241,66.97407505683817
count_ones_n4_ns128_init3.npy,count_ones,4,128,3,calibration,0.6198046907371261,0.6199961547138304,0.0015393975971169098,-0.00019146397670433135,-0.1243759098123307,0.51,66.91562034438887,66.23370196710817
count_ones_n4_ns128_init4.npy,count_ones,4,128,4,real,0.6212440101530515,0.6130102453513918,0.0016485237081366067,0.008233764801659715,4.99462929226943,0.0,57.203635120973544,66.58988239695975
count_ones_n4_ns128_init4.npy,count_ones,4,128,4,calibration,0.6116353060255764,0.6131634933578085,0.001709261025904954,-0.0015281873322321449,-0.8940631706167048,0.86,66.27922540676616,65.80805086199918
count_ones_n4_ns64_init0.npy,count_ones,4,64,0,real,0.617928949146542,0.60017945876002,0.0009314638121936687,0.01774949038652196,19.055480367745634,0.0,27.112189633522075,28.223438807944675
count_ones_n4_ns64_init0.npy,count_ones,4,64,0,calibration,0.6007569330746367,0.5998837701523622,0.0009387650984599426,0.0008731629222745729,0.9301186459818426,0.19,28.049650388685205,28.248904941944428
count_ones_n4_ns64_init1.npy,count_ones,4,64,1,real,0.6174615177718813,0.6010962904200876,0.0010355552106963706,0.016365227351793687,15.803336396510147,0.0,26.406594956649997,27.090401094841077
count_ones_n4_ns64_init1.npy,count_ones,4,64,1,calibration,0.6004520811459808,0.6011013130409303,0.0012179617529100024,-0.0006492318949494758,-0.5330478509676558,0.71,27.315681237359453,27.14772610024821
count_ones_n4_ns64_init2.npy,count_ones,4,64,2,real,0.6215403811705177,0.6031774801460373,0.001036720501762847,0.01836290102448035,17.71248952177172,0.0,21.75096748156603,25.040579634306642
count_ones_n4_ns64_init2.npy,count_ones,4,64,2,calibration,0.604126815133106,0.6031235135793007,0.00111145216824989,0.0010033015538052359,0.9026943151184368,0.17,25.302837319123427,25.026041049339252
count_ones_n4_ns64_init3.npy,count_ones,4,64,3,real,0.6182059288827418,0.6013178701703353,0.0010329234437621126,0.016888058712406506,16.349768043696287,0.0,16.04639456961883,21.91494460228949
count_ones_n4_ns64_init3.npy,count_ones,4,64,3,calibration,0.6020118287573789,0.6011868903487045,0.0010542531593097355,0.0008249384086743694,0.7824860674019622,0.25,22.086628443575215,21.94408944682154
count_ones_n4_ns64_init4.npy,count_ones,4,64,4,real,0.6093794561532283,0.5995816199119023,0.0010601084055836135,0.009797836241326019,9.242296532807973,0.0,22.823344284391382,25.034128548049594
count_ones_n4_ns64_init4.npy,count_ones,4,64,4,calibration,0.6001833108568987,0.5995434497100492,0.0009028397278601572,0.0006398611468494408,0.7087206367911961,0.22,25.201101901194622,25.055791891464388
count_ones_n64_ns128_init0.npy,count_ones,64,128,0,real,0.6668042670315537,0.6688634495527824,0.0026481695387274282,-0.0020591825212287196,-0.7775871186171317,0.77,20.566597627535778,29.165355682638175
count_ones_n64_ns128_init0.npy,count_ones,64,128,0,calibration,0.6702144550489607,0.6690055076843129,0.0022912772391528945,0.0012089473646478277,0.527630329490283,0.33,29.19727619734747,29.039976888576938
count_ones_n64_ns128_init1.npy,count_ones,64,128,1,real,0.6593009596692075,0.6659793884898393,0.002234010065029347,-0.006678428820631743,-2.9894354216098895,0.99,29.62502813089324,29.618024890132357
count_ones_n64_ns128_init1.npy,count_ones,64,128,1,calibration,0.6658675669165839,0.6661750336312728,0.002526634552345999,-0.00030746671468895315,-0.1216902200610959,0.5,30.08128153183007,29.575455659406792
count_ones_n64_ns128_init2.npy,count_ones,64,128,2,real,0.6371187563311153,0.6313494229006152,0.0019262186520738642,0.005769333430500012,2.99516019341234,0.0,28.53870201649119,48.05866698040119
count_ones_n64_ns128_init2.npy,count_ones,64,128,2,calibration,0.6306082546865576,0.631084456504217,0.002122923403219514,-0.00047620181765939407,-0.22431417776883117,0.62,48.056660674836316,47.417710030608305
