task,n_ops,num_steps,init_seed,variant,observed,null_mean,null_std,z_score,p_value
count_ones,2,64,0,W5_turnfull_unsigned,15.848437115338445,14.498513378746713,0.016720625441450903,80.734045584517,0.0
count_ones,2,64,0,W6_pc23,1.1986292894680382,1.2098683903134448,0.004992317764293772,-2.251279140480876,0.99
count_ones,2,64,0,W7_absturn_fixedpt,2.4862165365096853,1.2236352651107676,0.324646153636258,3.889099739076369,0.0
count_ones,2,64,0,W8_absturn_centroid,0.7803692407462214,0.6261848839879955,0.0025828880355095556,59.69455688303118,0.0
count_ones,2,64,0,W9_windowed_maxnet,0.21553316972620512,0.4418803581812634,0.2305921071487109,-0.981591222934118,0.95
count_ones,2,64,1,W1_centroid,0.6332698817967923,0.6293075170169312,0.0028944734975511095,1.3689414614483442,0.09
count_ones,2,64,1,W2_fixedpoint,1.0579550227210432,0.3995787089646785,0.3180557117065347,2.0700031143092277,0.0
count_ones,2,64,1,W3_sphere,1.1219386967679255,0.9435907024869161,0.0036078056764435474,49.43392473865686,0.0
count_ones,2,64,1,W4_turn2d_signed,6.2226943024327985,0.5922906525945993,0.43365235434232774,12.983680576062376,0.0
count_ones,2,64,1,W5_turnfull_unsigned,15.460802759770774,14.498212656184469,0.01679878424625046,57.30117664920647,0.0
count_ones,2,64,1,W6_pc23,1.218467446985687,1.2088863287102312,0.005541175425200502,1.7290768727303472,0.05
count_ones,2,64,1,W7_absturn_fixedpt,3.504368340221519,1.2228291745046815,0.3398421469157169,6.713526225111431,0.0
count_ones,2,64,1,W8_absturn_centroid,0.7297301457426024,0.6322966348346304,0.0027015337269535615,36.06599833859742,0.0
count_ones,2,64,1,W9_windowed_maxnet,0.7378952171305001,0.4457583645791536,0.23747228534336381,1.2301934608029843,0.15
count_ones,2,64,2,W1_centroid,0.6332698817967926,0.6289044423179843,0.0029720260727571354,1.4688429280024782,0.09
count_ones,2,64,2,W2_fixedpoint,1.0579550227210437,0.4435099061997092,0.3595598888728876,1.7088811503625603,0.03
count_ones,2,64,2,W3_sphere,1.1219386985468782,0.9440556632491149,0.003448759105108168,51.57885195121047,0.0
count_ones,2,64,2,W4_turn2d_signed,6.222694302432817,0.714063637512057,0.5351751351979064,10.293136400822663,0.0
count_ones,2,64,2,W5_turnfull_unsigned,15.460802759770774,14.499113417931579,0.014582770047439103,65.94695923413249,0.0
count_ones,2,64,2,W6_pc23,1.2184674469856864,1.2087054612025774,0.005989740470403305,1.6297844341245307,0.06
count_ones,2,64,2,W7_absturn_fixedpt,3.504368340221232,1.2319556734167307,0.3960227301847421,5.738086462220074,0.0
count_ones,2,64,2,W8_absturn_centroid,0.7297301457425991,0.6323284593660038,0.002847699009077937,34.203645141602664,0.0
count_ones,2,64,2,W9_windowed_maxnet,0.7378952171305013,0.47572415322236106,0.26304040994746525,0.9966950095633648,0.17
count_ones,2,64,3,W1_centroid,0.6332698817967922,0.6286735839701075,0.0031771300479988556,1.4466823067503052,0.07
count_ones,2,64,3,W2_fixedpoint,1.0579550227210437,0.37469048534219707,0.3570494056409317,1.9136414361265583,0.02
count_ones,2,64,3,W3_sphere,1.1219387026523129,0.9437083645101536,0.0034664155349031314,51.41632223476056,0.0
count_ones,2,64,3,W4_turn2d_signed,6.222694302432805,0.5594144037728751,0.44122645712809466,12.835313493034246,0.0
count_ones,2,64,3,W5_turnfull_unsigned,15.460802759770774,14.500962393790669,0.016764868654152727,57.25307998415772,0.0
count_ones,2,64,3,W6_pc23,1.2184674469856878,1.2085043797977313,0.005457662284798871,1.825519181666192,0.04
count_ones,2,64,3,W7_absturn_fixedpt,3.5043683402210952,1.2424516673182513,0.41011744906309194,5.5152900177014255,0.0
count_ones,2,64,3,W8_absturn_centroid,0.7297301457426048,0.6321113758179401,0.0026639211328342615,36.644767264864115,0.0
count_ones,2,64,3,W9_windowed_maxnet,0.737895217130491,0.46270680581933865,0.25681578230882346,1.0715401087781888,0.14
count_ones,2,64,4,W1_centroid,0.6228006188767617,0.620958273639928,0.003105763099995359,0.5932021141073351,0.26
count_ones,2,64,4,W2_fixedpoint,2.5598316660528138,0.42100518168034556,0.35252222680968587,6.067210296862059,0.0
count_ones,2,64,4,W3_sphere,0.9693287778993529,0.9503526654474257,0.0035939259427818257,5.2800510511463195,0.0
count_ones,2,64,4,W4_turn2d_signed,2.135415240190905,0.82554022505885,0.6467597683425924,2.025288336175862,0.04
count_ones,2,64,4,W5_turnfull_unsigned,15.665397256494181,14.500218438413093,0.016724382816509762,69.66946588491517,0.0
count_ones,2,64,4,W6_pc23,1.198033894755845,1.2068544779404484,0.005766212624425726,-1.529701341091596,0.89
count_ones,2,64,4,W7_absturn_fixedpt,4.447276591729704,1.307009878529703,0.36744100260886536,8.546315438135142,0.0
count_ones,2,64,4,W8_absturn_centroid,0.7480653220949652,0.6249986070873994,0.0025296337721723594,48.6500126466451,0.0
count_ones,2,64,4,W9_windowed_maxnet,1.5102216770505108,0.48123261170156456,0.24318657978518263,4.2312740540941745,0.0
count_ones,32,128,0,W1_centroid,0.6501682313670887,0.6515546867464151,0.005530088656388799,-0.2507112390910269,0.66
count_ones,32,128,0,W2_fixedpoint,2.5790666893469614,0.44903262713525494,0.35434450230275194,6.011195456312753,0.0
count_ones,32,128,0,W3_sphere,1.0253678804781974,0.9557910777880504,0.0031542418181395573,22.058170140926276,0.0
count_ones,32,128,0,W4_turn2d_signed,11.256787996042812,0.9698617559710967,0.6971481323091875,14.755725165608604,0.0
count_ones,32,128,0,W5_turnfull_unsigned,33.46206681954416,30.501963021929427,0.02492164741066583,118.77640947395341,0.0
count_ones,32,128,0,W6_pc23,1.15148648349931,1.2406402165505233,0.004527480970524785,-19.691685869389623,1.0
count_ones,32,128,0,W7_absturn_fixedpt,9.561211988712387,1.5986370278906419,0.45757303621372086,17.4017573821868,0.0
count_ones,32,128,0,W8_absturn_centroid,0.8744037280937947,0.6604626630303359,0.004256650594902549,50.26042431569529,0.0
count_ones,32,128,0,W9_windowed_maxnet,2.562319062631906,0.4996585298560569,0.22800545093668015,9.046540441476877,0.0
count_ones,32,128,1,W1_centroid,0.6291745672177744,0.6726398683214054,0.004745281137339218,-9.159689351514997,1.0
count_ones,32,128,1,W2_fixedpoint,0.4216430106298568,0.4846346668770027,0.4013710097237926,-0.15694122076852088,0.68
count_ones,32,128,1,W3_sphere,1.0766037854209052,0.9526908150355645,0.0031398719522064745,39.46433876014071,0.0
count_ones,32,128,1,W4_turn2d_signed,7.2031234915262905,0.7847271351119193,0.6276389974564455,10.226254873303615,0.0
count_ones,32,128,1,W5_turnfull_unsigned,35.92467826516914,30.505161087403643,0.02355245039276627,230.10417546320406,0.0
count_ones,32,128,1,W6_pc23,0.16259713802232295,1.2311335721963255,0.0037506414189632125,-284.8943193480163,1.0
count_ones,32,128,1,W7_absturn_fixedpt,12.1076654767676,1.4870149519838662,0.41916730516920847,25.337497447460542,0.0
count_ones,32,128,1,W8_absturn_centroid,0.8774499635885649,0.6789951493512936,0.004347870497268714,45.64414104834504,0.0
count_ones,32,128,1,W9_windowed_maxnet,1.7959124924931282,0.5176190523281794,0.2866703139886173,4.459106429191358,0.01
count_ones,32,128,2,W1_centroid,0.6399217637723341,0.6593383801755988,0.004859234771066055,-3.9958177198762677,1.0
count_ones,32,128,2,W2_fixedpoint,3.0749942268767563,0.40845270655829,0.3504096575796113,7.609783185592256,0.0
count_ones,32,128,2,W3_sphere,0.10451658030018703,0.9529242060500409,0.0031807617009142596,-266.73096117385734,1.0
count_ones,32,128,2,W4_turn2d_signed,10.883603911701481,0.8878088682194845,0.7086472607863108,14.105459227191146,0.0
count_ones,32,128,2,W5_turnfull_unsigned,34.661425546896275,30.49946877240274,0.024491764425563414,169.93290896385852,0.0
count_ones,32,128,2,W6_pc23,1.1590422048420939,1.2353187864783246,0.004913874327602818,-15.522696868285902,1.0
count_ones,32,128,2,W7_absturn_fixedpt,9.007707377897624,1.5137518638111218,0.45248720390762126,16.561695997963405,0.0
count_ones,32,128,2,W8_absturn_centroid,0.903671822438606,0.6659824955360394,0.0037400883171154428,63.551795238323514,0.0
count_ones,32,128,2,W9_windowed_maxnet,1.8019634003157545,0.4848308747110495,0.2675293847875004,4.923319083811704,0.0
count_ones,32,128,3,W1_centroid,0.6229615431959747,0.6686535495395002,0.0050330626357370425,-9.07837029865103,1.0
count_ones,32,128,3,W2_fixedpoint,0.4224376136646769,0.4382208158025923,0.3363339120635963,-0.04692718031636073,0.65
count_ones,32,128,3,W3_sphere,0.10209919811741328,0.9549902788614406,0.0029854717198360427,-285.6805090724044,1.0
count_ones,32,128,3,W4_turn2d_signed,3.0026324532569935,0.9660996864477372,0.7168291687276047,2.841029433029586,0.01
count_ones,32,128,3,W5_turnfull_unsigned,35.20847545481135,30.50263758399033,0.022194506008923077,212.0271507250075,0.0
count_ones,32,128,3,W6_pc23,1.1926701953844165,1.2338976829113328,0.004271010636593839,-9.652864634351626,1.0
count_ones,32,128,3,W7_absturn_fixedpt,5.47467615790701,1.4359314192591253,0.4103940050454794,9.841139707195078,0.0
count_ones,32,128,3,W8_absturn_centroid,0.8936667553136779,0.6755353227129749,0.004241560146638068,51.42716949884529,0.0
count_ones,32,128,3,W9_windowed_maxnet,0.624427120969134,0.47356819405976197,0.20527588616916756,0.7349081751621299,0.33
count_ones,32,128,4,W1_centroid,0.6279813943777046,0.6574432174668879,0.004991659302284852,-5.90221032827654,1.0
count_ones,32,128,4,W2_fixedpoint,0.5747382225351583,0.4816484142426325,0.34239137692979493,0.2718812872194887,0.14
count_ones,32,128,4,W3_sphere,1.0510185667684557,0.9553319725781643,0.0032945967787065358,29.043491697900034,0.0
count_ones,32,128,4,W4_turn2d_signed,9.119264209340546,1.110088994869337,0.7197170386869921,11.128227878393238,0.0
count_ones,32,128,4,W5_turnfull_unsigned,34.31679431431865,30.500259025541048,0.024086886294689136,158.44867792725455,0.0
count_ones,32,128,4,W6_pc23,1.1883690330024368,1.23576173419916,0.003958578311633921,-11.972151986343219,1.0
count_ones,32,128,4,W7_absturn_fixedpt,8.707028962195508,1.5224980517289317,0.4685446665376241,15.333716129046277,0.0
count_ones,32,128,4,W8_absturn_centroid,0.8632269210222226,0.6649363749224395,0.003965667562851576,50.00180750329944,0.0
count_ones,32,128,4,W9_windowed_maxnet,1.3668718181412298,0.5271912364215838,0.25405131016432553,3.305161391124193,0.0
count_ones,32,64,0,W1_centroid,0.621289198333838,0.6300395118134571,0.002451067922495507,-3.5700004064800113,1.0
count_ones,32,64,0,W2_fixedpoint,2.0716956960833066,0.40407609043506665,0.3055675634228749,5.457449694490058,0.0
count_ones,32,64,0,W3_sphere,0.3162628873680785,0.9364110190833849,0.004063932074401409,-152.59805537144717,1.0
count_ones,32,64,0,W4_turn2d_signed,5.750065657657054,0.6444540155206459,0.4915712218897286,10.38631110769483,0.0
count_ones,32,64,0,W5_turnfull_unsigned,14.20240121559594,14.502313944697853,0.01775285670696518,-16.893772875677282,1.0
count_ones,32,64,0,W6_pc23,1.1854332670041285,1.183054141912714,0.00476713127607015,0.49906850758591514,0.3
count_ones,32,64,0,W7_absturn_fixedpt,3.8483113413445493,1.3052852995245428,0.3750052632709946,6.781307599894427,0.0
count_ones,32,64,0,W8_absturn_centroid,0.6475716633365646,0.6331696334338536,0.001880468575890132,7.658745318779765,0.0
count_ones,32,64,0,W9_windowed_maxnet,1.375450907484416,0.46641261392520295,0.23002487594609675,3.9519129825429573,0.0
count_ones,32,64,1,W1_centroid,0.6262355959011127,0.6322944321805184,0.00247898449636953,-2.4440799401040594,1.0
count_ones,32,64,1,W2_fixedpoint,1.0745017892825675,0.38177777693910897,0.32429395230409913,2.1360990774625135,0.02
count_ones,32,64,1,W3_sphere,0.2760972025985169,0.9355397343185975,0.00493841275628277,-133.5332958714562,1.0
count_ones,32,64,1,W4_turn2d_signed,2.4793178872941404,0.7176738712453199,0.6548350250988083,2.69021043244137,0.04
count_ones,32,64,1,W5_turnfull_unsigned,13.661376081036654,14.499815819727903,0.015645172359262792,-53.59095569150747,1.0
count_ones,32,64,1,W6_pc23,1.1988517043269171,1.174477436441042,0.004618154802971596,5.277923526987727,0.0
count_ones,32,64,1,W7_absturn_fixedpt,2.69457803788452,1.3458796311809298,0.39165708333945876,3.4435695512102873,0.0
count_ones,32,64,1,W8_absturn_centroid,0.6400679291202367,0.6355453089370058,0.0019579146912980638,2.3099168739739566,0.01
count_ones,32,64,1,W9_windowed_maxnet,0.8767163327182528,0.464413110427477,0.2267537962453566,1.8182858638655264,0.03
count_ones,32,64,2,W1_centroid,0.6350801652828212,0.6362167100314662,0.0022518577831194464,-0.5047142662226952,0.69
count_ones,32,64,2,W2_fixedpoint,1.077541068488577,0.42126185441032016,0.32763494979537566,2.003080606901479,0.01
count_ones,32,64,2,W3_sphere,0.8405654999032705,0.9349317645699888,0.004654926313890991,-20.272343384924365,1.0
count_ones,32,64,2,W4_turn2d_signed,0.2980578758931129,0.6580896659913198,0.5877101787781159,-0.6126009095958389,0.7
count_ones,32,64,2,W5_turnfull_unsigned,13.341446718469287,14.501192889452122,0.016503900641766166,-70.27103447580649,1.0
count_ones,32,64,2,W6_pc23,1.1999431812099828,1.1752077795097322,0.004449348281888019,5.559331419601625,0.0
count_ones,32,64,2,W7_absturn_fixedpt,2.1893655692251275,1.3051151774386185,0.4222910476292529,2.0939359163560334,0.07
count_ones,32,64,2,W8_absturn_centroid,0.645223095103412,0.6391355584825672,0.0018058596805712117,3.3709909392956128,0.01
count_ones,32,64,2,W9_windowed_maxnet,0.8875157267598534,0.4715052552325518,0.24711897858374793,1.6834420161149894,0.06
count_ones,32,64,3,W1_centroid,0.6290316282385499,0.6336198595051755,0.002480801968592361,-1.8494951732197655,0.95
count_ones,32,64,3,W2_fixedpoint,3.0755020038755445,0.35838076327879564,0.308770727303801,8.799801925275643,0.0
count_ones,32,64,3,W3_sphere,0.8490985511872333,0.9342233606758973,0.005117279735648001,-16.63477743764278,1.0
count_ones,32,64,3,W4_turn2d_signed,3.5699068011092647,0.7587325009126029,0.6093934900823097,4.613069135045997,0.0
count_ones,32,64,3,W5_turnfull_unsigned,13.226489079743244,14.49970718585326,0.017156783533993775,-74.21076937803129,1.0
count_ones,32,64,3,W6_pc23,1.204044167849919,1.1776101938269596,0.0043404875431303025,6.090093281063881,0.0
count_ones,32,64,3,W7_absturn_fixedpt,4.253813112054687,1.3041838317759824,0.34713393917008273,8.497092757137459,0.0
count_ones,32,64,3,W8_absturn_centroid,0.6429857766560014,0.6365894968084589,0.0020106072914163847,3.181267607478257,0.0
count_ones,32,64,3,W9_windowed_maxnet,1.7004897332233042,0.4372534867919197,0.2187769623153435,5.774082577353666,0.0
count_ones,32,64,4,W1_centroid,0.6234292962843667,0.6301154121484265,0.002105468610817709,-3.1755951286602406,1.0
count_ones,32,64,4,W2_fixedpoint,1.0750215462029014,0.36597226415668244,0.3104344126868694,2.2840550308493874,0.0
count_ones,32,64,4,W3_sphere,0.261940743897871,0.9441032663693062,0.0043478746310800015,-156.89562840545557,1.0
count_ones,32,64,4,W4_turn2d_signed,3.2721738220830567,0.7229718451409911,0.5764146264288565,4.422514384715563,0.0
count_ones,32,64,4,W5_turnfull_unsigned,13.751640985328583,14.499376279298719,0.016996847492569595,-43.992587113405506,1.0
count_ones,32,64,4,W6_pc23,1.1939618584056526,1.177099232623377,0.0038499357719755244,4.37997586999301,0.0
count_ones,32,64,4,W7_absturn_fixedpt,4.139709113246039,1.2496718423860087,0.3739602636537194,7.7281934786957835,0.0
count_ones,32,64,4,W8_absturn_centroid,0.6477806550587528,0.6332595741890251,0.0018974825357606852,7.65281397644396,0.0
count_ones,32,64,4,W9_windowed_maxnet,0.9019501235016183,0.4248435919901589,0.22334885612164632,2.1361494291764123,0.04
count_ones,48,128,0,W1_centroid,0.6294088923766454,0.6333197710853203,0.004508221154414431,-0.867499302878118,0.76
count_ones,48,128,0,W2_fixedpoint,2.0750402312179226,0.4136445429428972,0.34713172304281364,4.786067011427003,0.0
count_ones,48,128,0,W3_sphere,1.0061885705939764,0.9601299266962983,0.0032943760484114362,13.980991611412366,0.0
count_ones,48,128,0,W4_turn2d_signed,9.675430411166795,1.2173850778361928,1.0184421499967122,8.304885391239853,0.0
count_ones,48,128,0,W5_turnfull_unsigned,33.72546904008983,30.503092713948003,0.02330686485178203,138.25867814629913,0.0
count_ones,48,128,0,W6_pc23,1.1606976521029482,1.243927347624972,0.0049428100610263825,-16.83853809764662,1.0
count_ones,48,128,0,W7_absturn_fixedpt,10.71152576501702,1.7182017588464515,0.4731691758391502,19.006571994511688,0.0
count_ones,48,128,0,W8_absturn_centroid,0.8884437811665726,0.6438251776630824,0.0032247893412100646,75.85568470395027,0.0
count_ones,48,128,0,W9_windowed_maxnet,1.8101753165972494,0.5043708004590955,0.2597443906007819,5.027267434410662,0.0
count_ones,48,128,1,W1_centroid,0.6614806224251771,0.6293829213013552,0.003685529277010959,8.70911576365331,0.0
count_ones,48,128,1,W2_fixedpoint,1.09028367481818,0.4066752498345727,0.3667099223038305,1.8641666979962885,0.03
count_ones,48,128,1,W3_sphere,1.01942817837505,0.9571346734694104,0.003121871769737847,19.953896091917528,0.0
count_ones,48,128,1,W4_turn2d_signed,2.4049195718078744,1.322524293208398,0.9949849434452614,1.0878509124485296,0.16
count_ones,48,128,1,W5_turnfull_unsigned,33.279015655660544,30.499238591863236,0.029655410792331485,93.73591494865157,0.0
count_ones,48,128,1,W6_pc23,1.1722626103763394,1.2291408294741395,0.005893062452630676,-9.651725152243982,1.0
count_ones,48,128,1,W7_absturn_fixedpt,9.51704255346392,1.7698135999919364,0.5272935529033935,14.692440123369702,0.0
count_ones,48,128,1,W8_absturn_centroid,0.7755277209107603,0.6386132882821816,0.0029504016251694584,46.40535426112197,0.0
count_ones,48,128,1,W9_windowed_maxnet,1.2208122491874838,0.47959722503774427,0.255486812263901,2.901187022460139,0.03
count_ones,48,128,2,W1_centroid,0.6273286089867165,0.6533331670347873,0.004427402402496815,-5.873547440233944,1.0
count_ones,48,128,2,W2_fixedpoint,2.0718381386672764,0.42344426951510294,0.35873840732349055,4.594974598484356,0.0
count_ones,48,128,2,W3_sphere,0.9482198981028904,0.9442449287603707,0.0035314729829736173,1.125583959351906,0.14
count_ones,48,128,2,W4_turn2d_signed,13.680642651470349,0.8381334163391866,0.6908585614367646,18.589201830868035,0.0
count_ones,48,128,2,W5_turnfull_unsigned,34.6810436207814,30.502949937115673,0.02302101226525735,181.49044166798814,0.0
count_ones,48,128,2,W6_pc23,1.139803024716693,1.234329944076952,0.0039040950932490645,-24.212248191319482,1.0
count_ones,48,128,2,W7_absturn_fixedpt,9.513322560144147,1.5657594625245814,0.4644398385704562,17.112147661755568,0.0
count_ones,48,128,2,W8_absturn_centroid,1.0568896993992487,0.6599504042259063,0.003821780111804336,103.86241059429756,0.0
count_ones,48,128,2,W9_windowed_maxnet,1.212280164707085,0.5007996697505628,0.2534479534942511,2.807205523451428,0.01
count_ones,48,128,3,W1_centroid,0.6525524766973516,0.6391386274492992,0.004185629610501536,3.2047387122830377,0.0
count_ones,48,128,3,W2_fixedpoint,1.0882075999754346,0.4433504339578719,0.40140236206152174,1.606510641107606,0.03
count_ones,48,128,3,W3_sphere,0.0030383518322004213,0.9514121659177749,0.002937695678860734,-322.82915514699016,1.0
count_ones,48,128,3,W4_turn2d_signed,12.376162349686147,0.8307175213534681,0.6860885506336206,16.827922310713625,0.0
count_ones,48,128,3,W5_turnfull_unsigned,34.57239466874719,30.49838497187634,0.026874868742876278,151.59179886044072,0.0
count_ones,48,128,3,W6_pc23,1.1626378792433762,1.2403045367670635,0.004175400545613443,-18.601007657883663,1.0
count_ones,48,128,3,W7_absturn_fixedpt,8.97908861862735,1.6195941748595768,0.5253342008252216,14.009166797454087,0.0
count_ones,48,128,3,W8_absturn_centroid,0.8674277488136976,0.646164445750842,0.0034986882133088825,63.24178937156447,0.0
count_ones,48,128,3,W9_windowed_maxnet,1.2056161299415156,0.49227223861952113,0.2818654115925657,2.5307961246168356,0.03
count_ones,48,128,4,W1_centroid,0.6422503827865018,0.6507756463303608,0.0038402436003900004,-2.2199798843472247,0.96
count_ones,48,128,4,W2_fixedpoint,0.4248090707717894,0.3650664808445692,0.3049597176306536,0.19590321761635532,0.58
count_ones,48,128,4,W3_sphere,1.034491472667668,0.9549930604455622,0.0035458589602445694,22.420071726886306,0.0
count_ones,48,128,4,W4_turn2d_signed,7.142404161201308,0.9829669583523293,0.8605728889793278,7.157368401593857,0.0
count_ones,48,128,4,W5_turnfull_unsigned,33.22731011399238,30.501215126748107,0.023433810322807874,116.33169978298386,0.0
count_ones,48,128,4,W6_pc23,1.1497732627409685,1.2302015185430186,0.004718656744760632,-17.04473543055527,1.0
count_ones,48,128,4,W7_absturn_fixedpt,4.953258223121385,1.6620880976919503,0.5296546344572102,6.213804074049545,0.0
count_ones,48,128,4,W8_absturn_centroid,0.9102108559418977,0.6588595668637319,0.0028711618487404916,87.54340657891765,0.0
count_ones,48,128,4,W9_windowed_maxnet,0.6186850197475764,0.4892064622624511,0.2254457419245653,0.5743224794569379,0.34
count_ones,4,128,0,W1_centroid,0.6094129217814928,0.7115717395409917,0.0034136372458678753,-29.92667656270734,1.0
count_ones,4,128,0,W2_fixedpoint,5.562315273238323,0.32492073532627846,0.3341612580803763,15.673254787220985,0.0
count_ones,4,128,0,W3_sphere,1.0867158250067848,0.9421865684140398,0.003415692989406828,42.31330422288451,0.0
count_ones,4,128,0,W4_turn2d_signed,12.119189723124753,0.49133532318386386,0.398072462166735,29.210396360124243,0.0
count_ones,4,128,0,W5_turnfull_unsigned,35.296223215714015,30.498838573121603,0.02097683803879864,228.69913157165047,0.0
count_ones,4,128,0,W6_pc23,0.17737258506825798,1.210800351763697,0.0035123519461317245,-294.2267126258771,1.0
count_ones,4,128,0,W7_absturn_fixedpt,12.576787947395589,1.1042679190918907,0.30653560749960707,37.426386193383436,0.0
count_ones,4,128,0,W8_absturn_centroid,1.0365694708762827,0.7146162194150502,0.003179342412692215,101.26410108454088,0.0
count_ones,4,128,0,W9_windowed_maxnet,2.3431512646588075,0.42317872757005115,0.22399735077995186,8.571407342111286,0.0
count_ones,4,128,1,W1_centroid,0.6130494581429876,0.7124692338577434,0.0030762507091886063,-32.31848932786718,1.0
count_ones,4,128,1,W2_fixedpoint,3.061063166389176,0.4020682099707089,0.3586116533333275,7.414691998162553,0.0
count_ones,4,128,1,W3_sphere,0.05474388621304031,0.9434078270779057,0.0037031945630411757,-239.97225253405742,1.0
count_ones,4,128,1,W4_turn2d_signed,14.081169187039785,0.5080709142193203,0.38176698658341696,35.55335780679064,0.0
count_ones,4,128,1,W5_turnfull_unsigned,35.905992059191696,30.500836822799194,0.024701170368425618,218.8218272969635,0.0
count_ones,4,128,1,W6_pc23,1.1690015189957434,1.2033585854206317,0.004067375903900306,-8.446985780670628,1.0
count_ones,4,128,1,W7_absturn_fixedpt,10.315151306713458,1.076576549625996,0.3113845198257932,29.669345034416178,0.0
count_ones,4,128,1,W8_absturn_centroid,1.3276236602611946,0.7154268257232935,0.002853716785229589,214.5261357772223,0.0
count_ones,4,128,1,W9_windowed_maxnet,2.0065952824101947,0.43277660571220217,0.23170904298884248,6.792219485252359,0.0
count_ones,4,128,2,W1_centroid,0.6232346858931225,0.7126861307319082,0.0031344033472332947,-28.538587708484812,1.0
count_ones,4,128,2,W2_fixedpoint,5.558435488392104,0.30329312220638,0.3050975060776046,17.22446844534031,0.0
count_ones,4,128,2,W3_sphere,0.0797536636909093,0.9384443815471211,0.003574789272202404,-240.2073667763857,1.0
count_ones,4,128,2,W4_turn2d_signed,9.457701998873516,0.45550335777538803,0.3461967281422045,26.003130328257654,0.0
count_ones,4,128,2,W5_turnfull_unsigned,35.50650175269839,30.498456545883364,0.023935544290351565,209.2304710544549,0.0
count_ones,4,128,2,W6_pc23,1.1528500863735593,1.2008296376699163,0.004083381670414388,-11.749955103140767,1.0
count_ones,4,128,2,W7_absturn_fixedpt,13.404097458975013,1.0686956926557405,0.32008297818864123,38.538137317159645,0.0
count_ones,4,128,2,W8_absturn_centroid,1.227453066605189,0.7156301289739779,0.00284120420457643,180.14296079345493,0.0
count_ones,4,128,2,W9_windowed_maxnet,2.5799242650501033,0.394520530846801,0.21601396030754907,10.11695601104596,0.0
count_ones,4,128,3,W1_centroid,0.61638244087513,0.7113662190585441,0.003250496413249791,-29.22131456482701,1.0
count_ones,4,128,3,W2_fixedpoint,6.558120292692604,0.3737041182184639,0.3520673831981324,17.566001480443152,0.0
count_ones,4,128,3,W3_sphere,0.05294044801666653,0.9421362872000439,0.003410584188180402,-260.7165781935372,1.0
count_ones,4,128,3,W4_turn2d_signed,9.98133988151433,0.43866022244569847,0.3133242846875493,30.456240149354226,0.0
count_ones,4,128,3,W5_turnfull_unsigned,35.111040815274464,30.50051092109912,0.022515538458338764,204.77102525024472,0.0
count_ones,4,128,3,W6_pc23,1.221634989177998,1.2060569825088752,0.004076929147135493,3.8210148145616474,0.0
count_ones,4,128,3,W7_absturn_fixedpt,11.611976690868094,1.1098032867752543,0.33106578895772654,31.722315486466204,0.0
count_ones,4,128,3,W8_absturn_centroid,1.6732879283204296,0.7141465279609295,0.0030109919978187844,318.54664544253825,0.0
count_ones,4,128,3,W9_windowed_maxnet,2.6647761763563658,0.43980402547273784,0.2456254480656796,9.058394268205777,0.0
count_ones,4,128,4,W1_centroid,0.6212440101530501,0.7108924760476854,0.0031146638589633186,-28.782709773527138,1.0
count_ones,4,128,4,W2_fixedpoint,1.5691331170859086,0.4072080018379365,0.32671245448018793,3.556415126863283,0.0
count_ones,4,128,4,W3_sphere,0.09097320838882303,0.9435191702501659,0.004009029841499498,-212.65642700790298,1.0
count_ones,4,128,4,W4_turn2d_signed,2.515338499419032,0.561542777981376,0.38089112282393867,5.129538611853576,0.0
count_ones,4,128,4,W5_turnfull_unsigned,34.766266062958714,30.502656182473505,0.02067359892051309,206.2345263095291,0.0
count_ones,4,128,4,W6_pc23,1.1359301166986295,1.2100966270807665,0.003346398226540323,-22.16308561064894,1.0
count_ones,4,128,4,W7_absturn_fixedpt,7.3521985268725905,1.1063480564810826,0.3211691447924642,19.44723075570508,0.0
count_ones,4,128,4,W8_absturn_centroid,1.1088534212188936,0.7138233998477488,0.003240539934931052,121.90253146179782,0.0
count_ones,4,128,4,W9_windowed_maxnet,1.2254558345597146,0.4273956076111069,0.21904946334426484,3.6432877522934253,0.0
count_ones,4,64,0,W1_centroid,0.6179289491465424,0.618113373533546,0.0030267136693212307,-0.060932221264580706,0.51
count_ones,4,64,0,W2_fixedpoint,1.5650516988622025,0.42365388874259485,0.33518143324826005,3.40531335240817,0.0
count_ones,4,64,0,W3_sphere,0.8596881961591888,0.9491353286575099,0.0034608973597478137,-25.845069414262813,1.0
count_ones,4,64,0,W4_turn2d_signed,4.650241273173722,0.7803846994307545,0.5731478348824255,6.751934384497541,0.0
count_ones,4,64,0,W5_turnfull_unsigned,15.949903603499697,14.498249171618308,0.018357368144504265,79.07748106669516,0.0
count_ones,4,64,0,W6_pc23,1.1645446749511366,1.2097484519733903,0.006311187685392296,-7.162483398628945,1.0
count_ones,4,64,0,W7_absturn_fixedpt,2.9271914686255203,1.3702429385513446,0.44419746467572824,3.505081982425935,0.0
count_ones,4,64,0,W8_absturn_centroid,0.7093445924934526,0.6221855660749049,0.002382481053085301,36.583303067899394,0.0
count_ones,4,64,0,W9_windowed_maxnet,1.053736863247913,0.465541002439552,0.22396294579172307,2.6263088241184347,0.02
count_ones,4,64,1,W1_centroid,0.6174615177718816,0.6251688259055319,0.0030726131178774045,-2.5083887355706453,1.0
