bank,tag,family,window,rank,rank_requested,rank_clamped,r2_linear,r2_scalar,r2_scalar_in_basis,r2_persistence,in_basis,rho,n_train,n_test,achieved
b6bank,sub1_i30,sub1,50,29,32,True,0.3570325246006065,0.498866331658818,0.17981120912294057,0.4458547704684894,0.38177787643288075,0.5687921437649297,29,20,0.9351839031022935
b6bank,sub1_i31,sub1,50,2,2,False,0.05653096057033424,0.6633412090084249,0.054266999161168505,0.7218703866390861,0.0775393994744199,0.5818864554837769,29,20,0.7290611089783291
b6bank,sub1_i31,sub1,50,4,4,False,0.22790341956091098,0.6633412090084249,0.18156905901428166,0.7218703866390861,0.2433371197923,0.5818864554837769,29,20,0.9365748216114236
b6bank,sub1_i31,sub1,50,8,8,False,0.28396432240328184,0.6633412090084249,0.21656063726078012,0.7218703866390861,0.30101711126396524,0.5818864554837769,29,20,0.9433494368839065
b6bank,sub1_i31,sub1,50,16,16,False,0.30731814933154855,0.6633412090084249,0.22984805634143157,0.7218703866390861,0.3304588388111689,0.5818864554837769,29,20,0.9299740640532741
b6bank,sub1_i31,sub1,50,29,32,True,0.34314964990160657,0.6633412090084249,0.2520510152048354,0.7218703866390861,0.3710380227855282,0.5818864554837769,29,20,0.9248368868652526
b6bank,nth_item_i00,nth_item,49,2,2,False,0.07042136528168119,0.44307950579765865,0.04942723962848328,0.49185762642948927,0.09107236915621397,0.40928317075624093,28,20,0.7732462209354555
b6bank,nth_item_i00,nth_item,49,4,4,False,0.07314371533174113,0.44307950579765865,0.05136052216877973,0.49185762642948927,0.10160918358725435,0.40928317075624093,28,20,0.7198533907019418
b6bank,nth_item_i00,nth_item,49,8,8,False,0.11079552126388137,0.44307950579765865,0.07134549012421942,0.49185762642948927,0.14700590586376516,0.40928317075624093,28,20,0.7536807491704377
b6bank,nth_item_i00,nth_item,49,16,16,False,0.1665631423747186,0.44307950579765865,0.09649479639225478,0.49185762642948927,0.20088989556875114,0.40928317075624093,28,20,0.8291265317409416
b6bank,nth_item_i00,nth_item,49,28,32,True,0.21060912334161297,0.44307950579765865,0.12050232087767798,0.49185762642948927,0.25079150418037677,0.40928317075624093,28,20,0.8397777429897967
b6bank,nth_item_i01,nth_item,49,2,2,False,0.044561536777657174,0.4570376958696367,0.03260819298327733,0.4629735694930248,0.06399279434218297,0.4521389363761448,28,20,0.6963524133573108
b6bank,nth_item_i01,nth_item,49,4,4,False,0.0861944704585339,0.4570376958696367,0.05402912840450891,0.4629735694930248,0.10987463667808428,0.4521389363761448,28,20,0.7844801408633586
b6bank,nth_item_i01,nth_item,49,8,8,False,0.11323814110404729,0.4570376958696367,0.05774496902625226,0.4629735694930248,0.13782315642883913,0.4521389363761448,28,20,0.8216191243777994
b6bank,nth_item_i01,nth_item,49,16,16,False,0.15567973930334822,0.4570376958696367,0.07458137677164134,0.4629735694930248,0.18152081795977149,0.4521389363761448,28,20,0.8576412394629571
b6bank,nth_item_i01,nth_item,49,28,32,True,0.18711985691540745,0.4570376958696367,0.08859047165669465,0.4629735694930248,0.2198033407123331,0.4521389363761448,28,20,0.8513057913905865
b6bank,nth_item_i02,nth_item,48,2,2,False,0.049165101165049574,0.379509012976861,0.030915251191856896,0.28887720704324416,0.06261824051963705,0.4552505998532147,28,19,0.7851562221655114
b6bank,nth_item_i02,nth_item,48,4,4,False,0.0754468415870938,0.379509012976861,0.032908465433274636,0.28887720704324416,0.09888539501523186,0.4552505998532147,28,19,0.7629725458999513
b6bank,nth_item_i02,nth_item,48,8,8,False,0.1229418944019881,0.379509012976861,0.03571237464072452,0.28887720704324416,0.1439581055009842,0.4552505998532147,28,19,0.8540116166029122
b6bank,nth_item_i02,nth_item,48,16,16,False,0.16942481574578705,0.379509012976861,0.03915860257852033,0.28887720704324416,0.19109597510432252,0.4552505998532147,28,19,0.8865954170583403
b6bank,nth_item_i02,nth_item,48,28,32,True,0.19713497067120678,0.379509012976861,0.05178272619091384,0.28887720704324416,0.23308115581085753,0.4552505998532147,28,19,0.8457782440000399
b6bank,nth_item_i03,nth_item,49,2,2,False,0.05354176462798199,0.524724866030409,0.032076941796599256,0.61876512842512,0.0633880403355267,0.4483074069102475,28,20,0.8446666649508926
b6bank,nth_item_i03,nth_item,49,4,4,False,0.09267403098896732,0.524724866030409,0.05881296148034143,0.61876512842512,0.11659120464224593,0.4483074069102475,28,20,0.7948629682087323
b6bank,nth_item_i03,nth_item,49,8,8,False,0.10761802542737109,0.524724866030409,0.0694885368084528,0.61876512842512,0.1372855810287854,0.4483074069102475,28,20,0.7838989690024784
b6bank,nth_item_i03,nth_item,49,16,16,False,0.18658597169994517,0.524724866030409,0.11384575682995701,0.61876512842512,0.2192268612792212,0.4483074069102475,28,20,0.8511090776522019
b6bank,nth_item_i03,nth_item,49,28,32,True,0.21989299743666924,0.524724866030409,0.1373819758609086,0.61876512842512,0.26189806478453226,0.4483074069102475,28,20,0.8396129143511569
b6bank,nth_item_i04,nth_item,50,2,2,False,0.06936763673559854,0.5041367815067594,0.051119803005344244,0.5204536813704392,0.08602187435172282,0.4885504379714931,29,20,0.8063953181486246
b6bank,nth_item_i04,nth_item,50,4,4,False,0.09231276996052462,0.5041367815067594,0.06121395213875047,0.5204536813704392,0.1099225866536202,0.4885504379714931,29,20,0.8397980139551636
b6bank,nth_item_i04,nth_item,50,8,8,False,0.12419176644804719,0.5041367815067594,0.084202518995251,0.5204536813704392,0.15279360718378832,0.4885504379714931,29,20,0.8128073467017681
b6bank,nth_item_i04,nth_item,50,16,16,False,0.1927461369465494,0.5041367815067594,0.11801988428883203,0.5204536813704392,0.22268751877992154,0.4885504379714931,29,20,0.8655453076247047
b6bank,nth_item_i04,nth_item,50,29,32,True,0.2594973149073959,0.5041367815067594,0.142465959955571,0.5204536813704392,0.29220141389659005,0.4885504379714931,29,20,0.888076862623368
b6bank,nth_item_i05,nth_item,50,2,2,False,0.025171640355242886,0.3960377744418808,0.015220488053549142,0.32338416354918653,0.040288284056155255,0.4572449330018258,29,20,0.6247880977049742
b6bank,nth_item_i05,nth_item,50,4,4,False,0.05328881911344607,0.3960377744418808,0.035347534103248535,0.32338416354918653,0.07721052946009621,0.4572449330018258,29,20,0.6901755432332153
b6bank,nth_item_i05,nth_item,50,8,8,False,0.10232249473571997,0.3960377744418808,0.05081596710507186,0.32338416354918653,0.13421710030539202,0.4572449330018258,29,20,0.7623655592536243
b6bank,nth_item_i05,nth_item,50,16,16,False,0.17981946079377242,0.3960377744418808,0.06581584183648448,0.32338416354918653,0.21874460748295588,0.4572449330018258,29,20,0.8220520855938521
b6bank,nth_item_i05,nth_item,50,29,32,True,0.25654743377174394,0.3960377744418808,0.08244045731478611,0.32338416354918653,0.2920100435920252,0.4572449330018258,29,20,0.8785568832357459
b6bank,nth_item_i06,nth_item,49,2,2,False,0.03913370383196657,0.4890089747385653,0.03072408682547767,0.5092266038003845,0.05386971316000211,0.4710074827318521,28,20,0.7264509412874148
b6bank,nth_item_i06,nth_item,49,4,4,False,0.07115058642844052,0.4890089747385653,0.0445719648908639,0.5092266038003845,0.09082424322665705,0.4710074827318521,28,20,0.7833876055634198
b6bank,nth_item_i06,nth_item,49,8,8,False,0.11107937472676555,0.4890089747385653,0.06656764205403543,0.5092266038003845,0.1451260155922588,0.4710074827318521,28,20,0.7653994652402671
b6bank,nth_item_i06,nth_item,49,16,16,False,0.18695238997034314,0.4890089747385653,0.09891704114483368,0.5092266038003845,0.21494329868097295,0.4710074827318521,28,20,0.8697753831712847
b6bank,nth_item_i06,nth_item,49,28,32,True,0.23694352021277076,0.4890089747385653,0.12550970871096612,0.5092266038003845,0.2702945314694254,0.4710074827318521,28,20,0.876612334421471
b6bank,nth_item_i07,nth_item,50,2,2,False,0.07359013999010033,0.5096003639405758,0.040679065340731624,0.5389129559112019,0.08068852397867088,0.4822929225951367,29,20,0.9120273412059573
b6bank,nth_item_i07,nth_item,50,4,4,False,0.09923293514439613,0.5096003639405758,0.057849158163668535,0.5389129559112019,0.11398208125200215,0.4822929225951367,29,20,0.8706011862075299
b6bank,nth_item_i07,nth_item,50,8,8,False,0.13361374090031575,0.5096003639405758,0.07559276527041037,0.5389129559112019,0.15613242679973172,0.4822929225951367,29,20,0.8557718831316169
b6bank,nth_item_i07,nth_item,50,16,16,False,0.18228553899588262,0.5096003639405758,0.09807932616992987,0.5389129559112019,0.20638426516618535,0.4822929225951367,29,20,0.883233704125177
b6bank,nth_item_i07,nth_item,50,29,32,True,0.21672903770049012,0.5096003639405758,0.11857740184500931,0.5389129559112019,0.2461626696478606,0.4822929225951367,29,20,0.8804301562479976
b6bank,nth_item_i08,nth_item,49,2,2,False,0.055084662002649054,0.46271681001352527,0.03519166785204886,0.5124052381998764,0.07306101991041913,0.42586099120529797,28,20,0.7539541888436395
b6bank,nth_item_i08,nth_item,49,4,4,False,0.17363007858647317,0.46271681001352527,0.08921187438054123,0.5124052381998764,0.18659209957932232,0.42586099120529797,28,20,0.9305328520228218
b6bank,nth_item_i08,nth_item,49,8,8,False,0.21657554901960197,0.46271681001352527,0.11487344763584173,0.5124052381998764,0.234981771123857,0.42586099120529797,28,20,0.9216695745537076
b6bank,nth_item_i08,nth_item,49,16,16,False,0.275647356176856,0.46271681001352527,0.14285722815996382,0.5124052381998764,0.29858640115385116,0.42586099120529797,28,20,0.923174515355187
b6bank,nth_item_i08,nth_item,49,28,32,True,0.31264924010315864,0.46271681001352527,0.16323454960609707,0.5124052381998764,0.34039013308491695,0.42586099120529797,28,20,0.9185026524407575
b6bank,nth_item_i09,nth_item,50,2,2,False,0.07751572885156788,0.5357617883844001,0.05821788884515244,0.5964511468189764,0.09689285531034297,0.47978833051772785,29,20,0.8000149092860239
b6bank,nth_item_i09,nth_item,50,4,4,False,0.12351809631687904,0.5357617883844001,0.0834391999714027,0.5964511468189764,0.14824668206914426,0.47978833051772785,29,20,0.8331929901761209
b6bank,nth_item_i09,nth_item,50,8,8,False,0.15639640351446382,0.5357617883844001,0.10049122906429986,0.5964511468189764,0.18654388170186353,0.47978833051772785,29,20,0.8383893488633322
b6bank,nth_item_i09,nth_item,50,16,16,False,0.24158891374349145,0.5357617883844001,0.1472626383371367,0.5964511468189764,0.2731559239415816,0.47978833051772785,29,20,0.8844359304290935
b6bank,nth_item_i09,nth_item,50,29,32,True,0.2759333863496678,0.5357617883844001,0.16881125201990055,0.5964511468189764,0.3133721088783583,0.47978833051772785,29,20,0.8805295000161514
b6bank,nth_item_i10,nth_item,49,2,2,False,0.02281503791179218,0.4742403974221684,0.020377153042372642,0.5021307335159267,0.03972812114343005,0.45130081294763436,28,20,0.5742793078339464
b6bank,nth_item_i10,nth_item,49,4,4,False,0.051073849307420316,0.4742403974221684,0.03201277649158052,0.5021307335159267,0.07230782052227946,0.45130081294763436,28,20,0.7063392166782769
b6bank,nth_item_i10,nth_item,49,8,8,False,0.0769203909337367,0.4742403974221684,0.03611532859556166,0.5021307335159267,0.1015412146771617,0.45130081294763436,28,20,0.757528764830084
b6bank,nth_item_i10,nth_item,49,16,16,False,0.13615784911273965,0.4742403974221684,0.06103467505434779,0.5021307335159267,0.1643615790374573,0.45130081294763436,28,20,0.828404362565231
b6bank,nth_item_i10,nth_item,49,28,32,True,0.16229557403524986,0.4742403974221684,0.07081689514319522,0.5021307335159267,0.20129070676885807,0.45130081294763436,28,20,0.8062745500795211
b6bank,nth_item_i11,nth_item,49,2,2,False,0.06881287172328465,0.4828654772999684,0.05038664740054899,0.5084347872971205,0.08424765161331771,0.4609966583959883,28,20,0.8167927580833225
b6bank,nth_item_i11,nth_item,49,4,4,False,0.0980906324204478,0.4828654772999684,0.06118717851027644,0.5084347872971205,0.1128436488232879,0.4609966583959883,28,20,0.8692614377797798
b6bank,nth_item_i11,nth_item,49,8,8,False,0.1271289314364299,0.4828654772999684,0.07799698016681167,0.5084347872971205,0.14885140642141081,0.4609966583959883,28,20,0.8540660413816799
b6bank,nth_item_i11,nth_item,49,16,16,False,0.17018052487268975,0.4828654772999684,0.1013429549742696,0.5084347872971205,0.19769171106064154,0.4609966583959883,28,20,0.8608379378156488
b6bank,nth_item_i11,nth_item,49,28,32,True,0.2161926176229274,0.4828654772999684,0.12182630418131057,0.5084347872971205,0.24495050644044336,0.4609966583959883,28,20,0.8825971448868669
b6bank,nth_item_i12,nth_item,49,2,2,False,0.030826628958738334,0.3933723088933312,0.016893350118945327,0.30730949077569214,0.043353393901469084,0.4695563551865227,28,20,0.7110545723086684
b6bank,nth_item_i12,nth_item,49,4,4,False,0.054995810530600986,0.3933723088933312,0.029234019533171618,0.30730949077569214,0.07095478931704269,0.4695563551865227,28,20,0.7750824300931508
b6bank,nth_item_i12,nth_item,49,8,8,False,0.0887751499548356,0.3933723088933312,0.03353017053615481,0.30730949077569214,0.1117568425068377,0.4695563551865227,28,20,0.7943598616738299
b6bank,nth_item_i12,nth_item,49,16,16,False,0.1396948843310979,0.3933723088933312,0.045795773389514016,0.30730949077569214,0.16635386783253114,0.4695563551865227,28,20,0.839745334155555
b6bank,nth_item_i12,nth_item,49,28,32,True,0.17717455883607836,0.3933723088933312,0.05491784377148101,0.30730949077569214,0.22350029513668712,0.4695563551865227,28,20,0.7927262857873314
b6bank,nth_item_i13,nth_item,49,2,2,False,0.06197706074881282,0.47433705322932274,0.04744223228309963,0.5172973099252017,0.07687475918338715,0.4405123187052649,28,20,0.8062081937839257
b6bank,nth_item_i13,nth_item,49,4,4,False,0.0822968760406072,0.47433705322932274,0.05154992693692295,0.5172973099252017,0.09821262624799532,0.4405123187052649,28,20,0.8379459870342997
b6bank,nth_item_i13,nth_item,49,8,8,False,0.09685558972869523,0.47433705322932274,0.06078813799900229,0.5172973099252017,0.12038399476442818,0.4405123187052649,28,20,0.8045553723169414
b6bank,nth_item_i13,nth_item,49,16,16,False,0.15501983249610163,0.47433705322932274,0.08764725581490007,0.5172973099252017,0.17573885858888505,0.4405123187052649,28,20,0.8821033307081361
b6bank,nth_item_i13,nth_item,49,28,32,True,0.1945659767660688,0.47433705322932274,0.1078556318928019,0.5172973099252017,0.21660841520540464,0.4405123187052649,28,20,0.8982383098162021
b6bank,nth_item_i14,nth_item,50,2,2,False,0.12479388651825363,0.5516212009016676,0.07654723770319438,0.6594840904688034,0.13488666393063986,0.4598087259346928,29,20,0.9251758689978719
b6bank,nth_item_i14,nth_item,50,4,4,False,0.16325612913529142,0.5516212009016676,0.10216830820207079,0.6594840904688034,0.18616749506954178,0.4598087259346928,29,20,0.8769314378662507
b6bank,nth_item_i14,nth_item,50,8,8,False,0.20001794777113013,0.5516212009016676,0.12150290157223043,0.6594840904688034,0.22354337247355838,0.4598087259346928,29,20,0.8947612517333255
b6bank,nth_item_i14,nth_item,50,16,16,False,0.2751569434067216,0.5516212009016676,0.1682060451263071,0.6594840904688034,0.2979942018166535,0.4598087259346928,29,20,0.9233634135472779
b6bank,nth_item_i14,nth_item,50,29,32,True,0.31415965724628414,0.5516212009016676,0.19552356696252038,0.6594840904688034,0.3434429634850318,0.4598087259346928,29,20,0.9147360425102321
b6bank,nth_item_i15,nth_item,49,2,2,False,0.057843686456336085,0.4943712248277736,0.038693240413457786,0.4760762115114666,0.07041085227590538,0.5136968016681059,28,20,0.8215166353856254
b6bank,nth_item_i15,nth_item,49,4,4,False,0.07467962063168687,0.4943712248277736,0.05271805973177057,0.4760762115114666,0.09467780929955638,0.5136968016681059,28,20,0.7887763899923357
b6bank,nth_item_i15,nth_item,49,8,8,False,0.10835956355778398,0.4943712248277736,0.07140008940955256,0.4760762115114666,0.13498876806113336,0.5136968016681059,28,20,0.8027302205522047
b6bank,nth_item_i15,nth_item,49,16,16,False,0.15286155556537506,0.4943712248277736,0.08347075182729236,0.4760762115114666,0.17911200300782837,0.5136968016681059,28,20,0.8534411597121943
b6bank,nth_item_i15,nth_item,49,28,32,True,0.19539843362493914,0.4943712248277736,0.10636075488257535,0.4760762115114666,0.2343231999977763,0.5136968016681059,28,20,0.8338842830193232
b6bank,nth_item_i16,nth_item,48,2,2,False,0.09150179638602762,0.369237036756795,0.04844288297564325,0.3259996519285786,0.11169076780524356,0.39779852040211267,28,19,0.81924225416357
b6bank,nth_item_i16,nth_item,48,4,4,False,0.14257230512107366,0.369237036756795,0.04568318539926197,0.3259996519285786,0.16593009205433962,0.39779852040211267,28,19,0.8592311578684797
b6bank,nth_item_i16,nth_item,48,8,8,False,0.18324028616938381,0.369237036756795,0.05748635489342169,0.3259996519285786,0.20513760954508609,0.39779852040211267,28,19,0.8932554424112582
b6bank,nth_item_i16,nth_item,48,16,16,False,0.22524694987994753,0.369237036756795,0.06862110108086517,0.3259996519285786,0.2479605854039053,0.39779852040211267,28,19,0.9083982017264586
b6bank,nth_item_i16,nth_item,48,28,32,True,0.24231871211339528,0.369237036756795,0.07752283413050853,0.3259996519285786,0.27860935164287803,0.39779852040211267,28,19,0.8697436417137923
b6bank,nth_item_i17,nth_item,50,2,2,False,0.029931348697547877,0.32614405363263166,0.020518135334544496,0.16747434989735233,0.04867828275036368,0.46288587878504517,29,20,0.6148809490886212
b6bank,nth_item_i17,nth_item,50,4,4,False,0.0740151892621459,0.32614405363263166,0.03238989695425576,0.16747434989735233,0.10730102137736242,0.46288587878504517,29,20,0.6897901652011775
b6bank,nth_item_i17,nth_item,50,8,8,False,0.17580163648525227,0.32614405363263166,0.0444741005941548,0.16747434989735233,0.2234200631245138,0.46288587878504517,29,20,0.786865933285842
b6bank,nth_item_i17,nth_item,50,16,16,False,0.30803823109561934,0.32614405363263166,0.03956747271408467,0.16747434989735233,0.33243467633993407,0.46288587878504517,29,20,0.9266128145447501
b6bank,nth_item_i17,nth_item,50,29,32,True,0.3559140381707939,0.32614405363263166,0.03994381136623271,0.16747434989735233,0.3885702185884219,0.46288587878504517,29,20,0.9159580975190027
b6bank,nth_item_i18,nth_item,50,2,2,False,0.02989800683757038,0.5635009916919456,0.024745282468271457,0.6092604093799716,0.03753878183238624,0.5149255713002125,29,20,0.79645650120101
b6bank,nth_item_i18,nth_item,50,4,4,False,0.07938528639507203,0.5635009916919456,0.059537728740270524,0.6092604093799716,0.0966080842942485,0.5149255713002125,29,20,0.8217250862079063
b6bank,nth_item_i18,nth_item,50,8,8,False,0.1378741031646733,0.5635009916919456,0.10093265029226972,0.6092604093799716,0.1689597246330813,0.5149255713002125,29,20,0.8160175655120497
b6bank,nth_item_i18,nth_item,50,16,16,False,0.219457955158745,0.5635009916919456,0.1353522715584724,0.6092604093799716,0.24387380046881524,0.5149255713002125,29,20,0.8998832787157375
b6bank,nth_item_i18,nth_item,50,29,32,True,0.24677832956324042,0.5635009916919456,0.15037772796816884,0.6092604093799716,0.27721555305152157,0.5149255713002125,29,20,0.8902037668765854
b6bank,nth_item_i19,nth_item,49,2,2,False,0.054237667984929794,0.507715009774777,0.030763577760836158,0.5391653861221538,0.06510791895678059,0.47882074286063775,28,20,0.8330425676933924
b6bank,nth_item_i19,nth_item,49,4,4,False,0.14916318064294565,0.507715009774777,0.08699178051132361,0.5391653861221538,0.17131317943672142,0.47882074286063775,28,20,0.870704642418026
b6bank,nth_item_i19,nth_item,49,8,8,False,0.20103482364911596,0.507715009774777,0.11893215019416947,0.5391653861221538,0.22599629345229544,0.47882074286063775,28,20,0.8895492071048126
b6bank,nth_item_i19,nth_item,49,16,16,False,0.26434159543083147,0.507715009774777,0.14919728015818767,0.5391653861221538,0.2854060197426722,0.47882074286063775,28,20,0.9261948842885905
b6bank,nth_item_i19,nth_item,49,28,32,True,0.300047288475098,0.507715009774777,0.17010003575767008,0.5391653861221538,0.3303204859140717,0.47882074286063775,28,20,0.9083520437577436
b6bank,nth_item_i20,nth_item,50,2,2,False,0.04103109270730698,0.5598312643447245,0.03344740439102556,0.6429634160199871,0.054091789353312714,0.4823638343284493,29,20,0.7585456720483612
b6bank,nth_item_i20,nth_item,50,4,4,False,0.06865545508051629,0.5598312643447245,0.05024732277517718,0.6429634160199871,0.08902540284833727,0.4823638343284493,29,20,0.7711894906836535
b6bank,nth_item_i20,nth_item,50,8,8,False,0.10972517486998201,0.5598312643447245,0.07683711749465316,0.6429634160199871,0.14388270291669225,0.4823638343284493,29,20,0.7626015681225604
b6bank,nth_item_i20,nth_item,50,16,16,False,0.20766595865704984,0.5598312643447245,0.13226157352364998,0.6429634160199871,0.2425642785108426,0.4823638343284493,29,20,0.8561275383661539
b6bank,nth_item_i20,nth_item,50,29,32,True,0.26133428537063497,0.5598312643447245,0.161881901364896,0.6429634160199871,0.2948983880087599,0.4823638343284493,29,20,0.8861841773203321
b6bank,nth_item_i21,nth_item,50,2,2,False,0.03956720226188215,0.5220008660373285,0.03670646663230459,0.5505605376584883,0.06565114471045708,0.4941066050578722,29,20,0.6026886878574075
b6bank,nth_item_i21,nth_item,50,4,4,False,0.16744067674822083,0.5220008660373285,0.12480440962535688,0.5505605376584883,0.19882378270226153,0.4941066050578722,29,20,0.8421561770553532
b6bank,nth_item_i21,nth_item,50,8,8,False,0.2136346071368912,0.5220008660373285,0.14219380223725042,0.5505605376584883,0.2346761699754054,0.4941066050578722,29,20,0.9103378803194231
b6bank,nth_item_i21,nth_item,50,16,16,False,0.25646699581198606,0.5220008660373285,0.1573890429728596,0.5505605376584883,0.27767529407879343,0.4941066050578722,29,20,0.9236219472201611
b6bank,nth_item_i21,nth_item,50,29,32,True,0.29283926753171463,0.5220008660373285,0.1692315924084461,0.5505605376584883,0.319889277337156,0.4941066050578722,29,20,0.9154394607077396
b6bank,nth_item_i22,nth_item,49,2,2,False,0.0363310343587393,0.5190733214598288,0.028533880270382617,0.5626309052272808,0.04844376136166095,0.4790233504458382,28,20,0.749963118831895
b6bank,nth_item_i22,nth_item,49,4,4,False,0.060404615358372715,0.5190733214598288,0.042609801529478686,0.5626309052272808,0.07888925581498063,0.4790233504458382,28,20,0.7656887460066801
b6bank,nth_item_i22,nth_item,49,8,8,False,0.12599199905297753,0.5190733214598288,0.09067456718570133,0.5626309052272808,0.16088162170605946,0.4790233504458382,28,20,0.7831348150080971
b6bank,nth_item_i22,nth_item,49,16,16,False,0.22751228327913764,0.5190733214598288,0.14006381616767494,0.5626309052272808,0.25095768517077643,0.4790233504458382,28,20,0.906576274499487
b6bank,nth_item_i22,nth_item,49,28,32,True,0.2512054649429579,0.5190733214598288,0.1502053367706605,0.5626309052272808,0.2830197983287671,0.4790233504458382,28,20,0.8875897249108615
b6bank,nth_item_i23,nth_item,50,2,2,False,0.04900800591175991,0.45765904948580505,0.037530301956035794,0.5016597247814398,0.07006957650054668,0.4251207394422488,29,20,0.6994191824661242
b6bank,nth_item_i23,nth_item,50,4,4,False,0.08213185583162996,0.45765904948580505,0.05085748109329624,0.5016597247814398,0.10473719630657019,0.4251207394422488,29,20,0.7841708459640886
b6bank,nth_item_i23,nth_item,50,8,8,False,0.11368734496519972,0.45765904948580505,0.05812584501231033,0.5016597247814398,0.1423874163597093,0.4251207394422488,29,20,0.7984367430194435
b6bank,nth_item_i23,nth_item,50,16,16,False,0.16007922637108896,0.45765904948580505,0.0735995731475736,0.5016597247814398,0.18464482780268232,0.4251207394422488,29,20,0.8669575437128139
b6bank,nth_item_i23,nth_item,50,29,32,True,0.20490107178813133,0.45765904948580505,0.08862744544975354,0.5016597247814398,0.2334937766800178,0.4251207394422488,29,20,0.8775440386530292
b6bank,nth_item_i24,nth_item,49,2,2,False,0.07822211304465265,0.49669073801041974,0.05467458441820128,0.5966665332534292,0.09823264246327823,0.4233062454769564,28,20,0.7962945013302885
b6bank,nth_item_i24,nth_item,49,4,4,False,0.12142817696504937,0.49669073801041974,0.07817897156705522,0.5966665332534292,0.15275874329736772,0.4233062454769564,28,20,0.7949016491230966
b6bank,nth_item_i24,nth_item,49,8,8,False,0.14385462665309612,0.49669073801041974,0.08509863813152196,0.5966665332534292,0.1743643594672697,0.4233062454769564,28,20,0.8250231130525236
b6bank,nth_item_i24,nth_item,49,16,16,False,0.22179860631742787,0.49669073801041974,0.1267701223743639,0.5966665332534292,0.25240768795196344,0.4233062454769564,28,20,0.8787315795216155
b6bank,nth_item_i24,nth_item,49,28,32,True,0.25607329594321304,0.49669073801041974,0.14914787781415162,0.5966665332534292,0.29663055805997574,0.4233062454769564,28,20,0.8632734861100776
b6bank,nth_item_i25,nth_item,50,2,2,False,0.08941408085440405,0.47817679504189137,0.04128926383250897,0.4715396642351133,0.09953620676441055,0.48441261457167795,29,20,0.8983070960905284
b6bank,nth_item_i25,nth_item,50,4,4,False,0.1239010119844508,0.47817679504189137,0.0585801649501928,0.4715396642351133,0.13797993390288887,0.48441261457167795,29,20,0.8979639899788117
b6bank,nth_item_i25,nth_item,50,8,8,False,0.15635300014480902,0.47817679504189137,0.0747238550923468,0.4715396642351133,0.17314591602818474,0.48441261457167795,29,20,0.9030129253488014
b6bank,nth_item_i25,nth_item,50,16,16,False,0.19833465049881727,0.47817679504189137,0.09658891796775859,0.4715396642351133,0.22630799863094486,0.48441261457167795,29,20,0.8763925786920791
b6bank,nth_item_i25,nth_item,50,29,32,True,0.24504558111980235,0.47817679504189137,0.1188556900903055,0.4715396642351133,0.2771819692606319,0.48441261457167795,29,20,0.8840603224425037
b6bank,nth_item_i26,nth_item,49,2,2,False,0.04217489431542509,0.33609610223228936,0.02119182373683215,0.26196566438809143,0.05106867356793854,0.38189804283241097,28,20,0.8258466760316043
b6bank,nth_item_i26,nth_item,49,4,4,False,0.07579984860859135,0.33609610223228936,0.01663744534437972,0.26196566438809143,0.08851718559605304,0.38189804283241097,28,20,0.8563291760596966
b6bank,nth_item_i26,nth_item,49,8,8,False,0.10465450980531321,0.33609610223228936,0.031121375687556907,0.26196566438809143,0.13203615476892183,0.38189804283241097,28,20,0.7926200970368337
b6bank,nth_item_i26,nth_item,49,16,16,False,0.1628308182969851,0.33609610223228936,0.04141309318254316,0.26196566438809143,0.18728353110653795,0.38189804283241097,28,20,0.8694347940522186
b6bank,nth_item_i26,nth_item,49,28,32,True,0.212539829890815,0.33609610223228936,0.05784571196670141,0.26196566438809143,0.24076946683068245,0.38189804283241097,28,20,0.8827524215945557
b6bank,nth_item_i27,nth_item,50,2,2,False,0.039083857453262816,0.4367964902567709,0.03018021057727116,0.40705327205091546,0.06239242572455306,0.462376812595031,29,20,0.6264199059323045
b6bank,nth_item_i27,nth_item,50,4,4,False,0.08752494075820894,0.4367964902567709,0.05282361412736292,0.40705327205091546,0.1069125019107402,0.462376812595031,29,20,0.8186595505105878
b6bank,nth_item_i27,nth_item,50,8,8,False,0.13750961267809603,0.4367964902567709,0.06163324406144588,0.40705327205091546,0.16456141813352687,0.462376812595031,29,20,0.8356127106690299
b6bank,nth_item_i27,nth_item,50,16,16,False,0.18457407472969045,0.4367964902567709,0.07272795372537288,0.40705327205091546,0.2143883009291988,0.462376812595031,29,20,0.8609335207644823
b6bank,nth_item_i27,nth_item,50,29,32,True,0.23742480057960613,0.4367964902567709,0.08949832249131195,0.40705327205091546,0.2718317727098106,0.462376812595031,29,20,0.8734254947932997
b6bank,nth_item_i28,nth_item,50,2,2,False,0.05570581103875605,0.5381460670046007,0.05385655579582571,0.6146818474796234,0.08008496117116848,0.47021587254893416,29,20,0.6955839176807991
b6bank,nth_item_i28,nth_item,50,4,4,False,0.08611009002748027,0.5381460670046007,0.07509190958374545,0.6146818474796234,0.12092946260584347,0.47021587254893416,29,20,0.7120687396763418
b6bank,nth_item_i28,nth_item,50,8,8,False,0.16203104662716616,0.5381460670046007,0.11052383907843366,0.6146818474796234,0.18655812498755675,0.47021587254893416,29,20,0.8685284901848873
b6bank,nth_item_i28,nth_item,50,16,16,False,0.22297769159949077,0.5381460670046007,0.13639356278891002,0.6146818474796234,0.24677594561043503,0.47021587254893416,29,20,0.9035633154922132
